user_id,city,zone,segment,is_veg,avg_order_value,orders_per_month,preferred_cuisine,registration_date,is_cold_start
U01009,Delhi,Rohini,premium,False,466.24,8,Fast Food,2023-06-30,False
U01010,Bangalore,Whitefield,budget,True,118.24,1,Fast Food,2023-09-27,False
U01011,Delhi,Saket,mid_range,False,233.6,7,Fast Food,2022-11-10,False
U01012,Kolkata,Howrah,budget,False,139.93,1,South Indian,2023-02-06,True
U01013,Kolkata,Howrah,mid_range,False,168.14,4,South Indian,2022-04-02,False
U01014,Mumbai,Powai,mid_range,True,324.95,3,Fast Food,2022-02-27,False
U01015,Hyderabad,Hitech City,mid_range,False,294.0,3,Street Food,2022-10-05,False
U01016,Pune,Wakad,mid_range,False,274.63,4,Biryani,2022-03-23,False
U01017,Mumbai,Bandra,premium,False,794.46,5,Desserts,2022-04-24,False
U01018,Bangalore,Indiranagar,mid_range,False,277.84,4,Desserts,2024-06-09,False
U01019,Pune,Hinjewadi,budget,False,129.96,3,Biryani,2022-02-12,False
U01020,Mumbai,Powai,premium,False,463.4,10,Beverages,2023-12-23,False
U01021,Hyderabad,Banjara Hills,budget,False,121.55,1,Street Food,2022-10-26,False
U01022,Delhi,Rohini,mid_range,True,235.51,3,Fast Food,2024-08-12,False
U01023,Pune,Koregaon Park,premium,False,750.17,10,Biryani,2023-06-16,False
U01024,Kolkata,New Town,mid_range,False,171.16,5,Italian,2022-12-01,False
U01025,Kolkata,Ballygunge,budget,False,137.02,3,Desserts,2023-07-21,True
U01026,Bangalore,HSR Layout,mid_range,True,252.7,7,Italian,2023-02-23,False
U01027,Pune,Baner,frequent,True,360.71,12,Biryani,2023-09-10,False
U01028,Pune,Kothrud,mid_range,False,319.64,5,Biryani,2022-05-06,True
U01029,Delhi,Rohini,premium,False,635.95,7,North Indian,2024-12-27,False
U01030,Chennai,T Nagar,mid_range,True,319.36,7,North Indian,2023-04-11,False
U01031,Mumbai,Bandra,budget,True,108.25,1,Chinese,2023-01-17,False
U01032,Bangalore,Jayanagar,mid_range,True,248.39,5,Chinese,2024-02-17,False
U01033,Delhi,Dwarka,premium,False,519.17,10,South Indian,2023-02-03,False
U01034,Mumbai,Dadar,budget,False,114.05,2,South Indian,2024-07-01,False
U01035,Mumbai,Andheri,budget,False,87.48,1,Fast Food,2023-05-13,False
U01036,Hyderabad,Hitech City,budget,False,146.45,1,North Indian,2024-02-27,True
U01037,Delhi,Connaught Place,mid_range,False,183.77,5,Fast Food,2022-04-28,False
U01038,Hyderabad,Madhapur,frequent,True,292.13,8,Biryani,2024-07-15,False
U01039,Mumbai,Powai,budget,False,102.62,2,Fast Food,2024-03-16,False
U01040,Delhi,Connaught Place,mid_range,False,260.34,4,Biryani,2022-08-20,False
U01041,Bangalore,Indiranagar,budget,True,111.31,3,Desserts,2022-06-09,False
U01042,Chennai,Adyar,frequent,False,313.2,11,North Indian,2022-12-13,False
U01043,Delhi,Lajpat Nagar,budget,False,97.04,2,Chinese,2024-12-04,False
U01044,Hyderabad,Jubilee Hills,mid_range,False,301.9,4,Fast Food,2022-10-09,False
U01045,Pune,Baner,premium,False,754.65,4,North Indian,2023-05-15,False
U01046,Hyderabad,Gachibowli,premium,False,609.47,10,Desserts,2022-02-02,False
U01047,Delhi,Saket,mid_range,True,217.75,5,Italian,2023-03-11,False
U01048,Mumbai,Thane,mid_range,False,191.0,6,Chinese,2023-09-18,False
U01049,Pune,Baner,mid_range,False,160.46,7,Street Food,2024-11-09,True
U01050,Mumbai,Andheri,budget,True,93.87,3,Continental,2023-07-20,False
U01051,Pune,Wakad,budget,True,104.68,3,North Indian,2024-06-15,False
U01052,Bangalore,Jayanagar,mid_range,True,213.85,7,Beverages,2023-08-23,False
U01053,Kolkata,Ballygunge,budget,False,88.86,1,North Indian,2022-02-14,False
U01054,Chennai,Velachery,budget,False,114.51,1,Biryani,2022-12-11,False
U01055,Kolkata,Ballygunge,premium,False,497.99,11,Street Food,2023-09-23,False
U01056,Delhi,Dwarka,frequent,True,492.95,12,Beverages,2024-11-06,False
U01057,Chennai,T Nagar,mid_range,True,334.66,5,Fast Food,2024-07-29,False
U01058,Delhi,Dwarka,budget,False,98.88,3,Desserts,2022-09-08,False
U01059,Bangalore,Koramangala,budget,True,126.12,3,Beverages,2022-08-30,False
U01060,Hyderabad,Banjara Hills,frequent,False,279.51,16,Fast Food,2022-08-09,False
U01061,Pune,Wakad,budget,False,83.64,1,Fast Food,2024-10-07,False
U01062,Kolkata,Salt Lake,budget,True,80.27,3,Fast Food,2024-07-22,False
U01063,Chennai,T Nagar,mid_range,False,310.45,6,Biryani,2024-04-28,False
U01064,Delhi,Rohini,mid_range,False,251.95,4,Beverages,2023-03-07,False
U01065,Bangalore,Koramangala,mid_range,True,180.25,4,South Indian,2023-07-07,False
U01066,Chennai,T Nagar,budget,True,106.32,3,Desserts,2023-05-24,False
U01067,Delhi,Rohini,budget,True,117.78,1,Italian,2022-10-05,False
U01068,Mumbai,Bandra,frequent,True,205.41,9,North Indian,2023-07-08,False
U01069,Delhi,Saket,budget,False,108.73,3,Biryani,2022-02-03,False
U01070,Delhi,Connaught Place,premium,False,718.7,10,Chinese,2022-05-25,False
U01071,Delhi,Connaught Place,premium,True,633.19,6,Italian,2024-08-28,False
U01072,Delhi,Saket,mid_range,False,171.68,7,Desserts,2024-04-03,False
U01073,Mumbai,Andheri,mid_range,False,306.63,3,Biryani,2023-04-09,False
U01074,Mumbai,Dadar,budget,True,115.86,2,Italian,2023-07-21,False
U01075,Kolkata,New Town,mid_range,True,275.02,7,North Indian,2023-02-10,False
U01076,Bangalore,Whitefield,occasional,True,224.36,1,Fast Food,2024-03-22,True
U01077,Delhi,Rohini,frequent,False,215.1,8,Street Food,2024-05-08,False
U01078,Hyderabad,Banjara Hills,budget,True,93.11,1,Fast Food,2024-04-15,False
U01079,Mumbai,Bandra,budget,True,132.03,3,Desserts,2024-03-02,False
U01080,Kolkata,Howrah,frequent,False,240.82,18,North Indian,2022-08-12,False
U01081,Chennai,Adyar,premium,False,477.39,6,Italian,2023-01-06,False
U01082,Mumbai,Thane,occasional,True,164.82,1,Continental,2023-05-30,False
U01083,Delhi,Lajpat Nagar,budget,False,97.83,2,Street Food,2022-12-29,False
U01084,Pune,Kothrud,mid_range,False,231.48,7,Fast Food,2024-04-06,False
U01085,Kolkata,Salt Lake,premium,False,427.96,5,South Indian,2022-12-27,False
U01086,Bangalore,Koramangala,premium,True,426.41,9,Italian,2022-06-01,False
U01087,Hyderabad,Madhapur,mid_range,False,160.9,7,Fast Food,2023-03-13,False
U01088,Mumbai,Powai,budget,False,115.84,2,Italian,2024-12-09,False
U01089,Kolkata,Howrah,mid_range,False,262.32,3,Street Food,2022-09-05,False
U01090,Delhi,Lajpat Nagar,budget,False,93.84,1,Desserts,2023-11-02,False
U01091,Kolkata,Ballygunge,mid_range,False,268.7,4,Chinese,2023-04-20,False
U01092,Hyderabad,Madhapur,frequent,False,234.9,19,Fast Food,2022-03-19,False
U01093,Hyderabad,Banjara Hills,mid_range,True,154.4,7,Italian,2023-06-19,False
U01094,Bangalore,Indiranagar,occasional,True,261.85,1,Chinese,2024-02-08,False
U01095,Delhi,Rohini,budget,False,89.49,1,Chinese,2023-07-16,False
U01096,Mumbai,Dadar,premium,True,748.72,9,South Indian,2024-08-12,False
U01097,Delhi,Rohini,frequent,False,434.82,19,Chinese,2022-11-13,False
U01098,Mumbai,Dadar,budget,False,128.43,1,Street Food,2022-04-05,False
U01099,Chennai,T Nagar,budget,False,97.04,3,North Indian,2024-10-22,False
U01100,Delhi,Rohini,mid_range,False,191.86,3,Chinese,2023-02-19,False
U01101,Mumbai,Dadar,budget,True,129.23,2,Continental,2023-09-24,False
U01102,Kolkata,Howrah,premium,False,860.02,9,Italian,2024-05-17,False
U01103,Pune,Kothrud,occasional,False,136.28,1,Chinese,2022-12-22,False
U01104,Pune,Koregaon Park,mid_range,False,201.71,4,Beverages,2024-02-24,False
U01105,Kolkata,Ballygunge,budget,False,108.16,1,North Indian,2022-05-29,False
U01106,Mumbai,Dadar,mid_range,True,249.3,3,Biryani,2022-11-15,False
U01107,Delhi,Dwarka,premium,False,600.49,6,North Indian,2022-06-08,False
U01108,Chennai,Velachery,budget,True,134.1,3,Desserts,2024-06-07,False
U01109,Hyderabad,Hitech City,mid_range,True,180.68,4,Biryani,2022-09-01,False
U01110,Mumbai,Dadar,mid_range,False,224.67,3,South Indian,2024-02-25,False
U01111,Chennai,Adyar,mid_range,False,309.69,6,North Indian,2024-10-29,True
U01112,Delhi,Saket,budget,True,93.33,2,Desserts,2023-08-01,False
U01113,Delhi,Lajpat Nagar,premium,True,452.9,9,North Indian,2023-08-15,True
U01114,Bangalore,HSR Layout,budget,True,88.5,3,Chinese,2023-05-20,False
U01115,Bangalore,HSR Layout,budget,True,134.65,2,Fast Food,2022-12-23,False
U01116,Bangalore,Koramangala,occasional,False,224.14,1,Fast Food,2023-06-05,False
U01117,Mumbai,Bandra,premium,False,677.05,5,Desserts,2023-10-23,False
U01118,Pune,Baner,budget,False,106.51,3,North Indian,2024-12-15,False
U01119,Delhi,Dwarka,budget,False,125.09,2,Desserts,2024-10-23,True
U01120,Mumbai,Dadar,budget,False,140.68,3,South Indian,2024-08-02,False
U01121,Pune,Hinjewadi,budget,False,144.39,1,Fast Food,2024-08-31,False
U01122,Kolkata,New Town,budget,True,118.09,3,Beverages,2023-05-28,True
U01123,Pune,Wakad,budget,False,132.98,2,Biryani,2023-12-21,False
U01124,Chennai,T Nagar,mid_range,False,183.36,6,Street Food,2024-09-07,False
U01125,Hyderabad,Hitech City,premium,True,760.06,4,Chinese,2023-03-07,False
U01126,Bangalore,Whitefield,mid_range,False,242.76,3,Beverages,2024-11-19,False
U01127,Mumbai,Andheri,premium,False,568.74,4,Beverages,2023-04-01,False
U01128,Delhi,Dwarka,budget,False,108.02,2,Italian,2023-10-21,True
U01129,Delhi,Connaught Place,frequent,False,385.87,15,Beverages,2024-02-17,False
U01130,Delhi,Dwarka,occasional,False,270.53,1,Biryani,2024-11-06,True
U01131,Hyderabad,Hitech City,occasional,False,141.69,1,Biryani,2022-09-25,False
U01132,Bangalore,Whitefield,occasional,True,148.19,1,Chinese,2024-03-28,False
U01133,Mumbai,Bandra,frequent,True,452.76,14,Desserts,2023-07-25,False
U01134,Delhi,Dwarka,mid_range,False,346.28,3,Continental,2022-10-22,False
U01135,Hyderabad,Gachibowli,budget,False,101.21,2,Continental,2024-04-30,False
U01136,Mumbai,Bandra,mid_range,True,220.0,7,North Indian,2023-08-28,False
U01137,Pune,Kothrud,premium,True,432.81,8,North Indian,2023-12-25,False
U01138,Bangalore,Jayanagar,premium,False,695.43,9,Street Food,2022-12-20,False
U01139,Bangalore,Whitefield,mid_range,False,201.13,4,Biryani,2023-06-11,False
U01140,Bangalore,Indiranagar,budget,False,139.06,1,North Indian,2023-11-08,False
U01141,Chennai,T Nagar,mid_range,False,315.37,5,Italian,2023-03-20,False
U01142,Delhi,Connaught Place,frequent,False,428.66,16,North Indian,2022-08-06,False
U01143,Hyderabad,Gachibowli,mid_range,True,191.5,5,South Indian,2024-11-18,True
U01144,Bangalore,HSR Layout,mid_range,False,323.54,5,South Indian,2023-07-15,False
U01145,Delhi,Connaught Place,budget,True,147.66,2,Italian,2024-03-14,False
U01146,Pune,Hinjewadi,mid_range,False,178.56,4,Beverages,2023-03-27,False
U01147,Chennai,Velachery,occasional,True,291.31,1,South Indian,2023-01-24,False
U01148,Hyderabad,Banjara Hills,premium,True,834.05,11,Continental,2023-03-22,True
U01149,Pune,Koregaon Park,premium,False,575.09,4,Continental,2023-03-25,False
U01150,Pune,Wakad,mid_range,False,294.91,4,South Indian,2023-08-19,False
U01151,Hyderabad,Gachibowli,mid_range,True,306.58,5,North Indian,2023-08-19,False
U01152,Pune,Baner,budget,False,113.97,3,Street Food,2023-06-29,False
U01153,Hyderabad,Banjara Hills,premium,False,591.18,7,Street Food,2022-05-28,False
U01154,Hyderabad,Banjara Hills,mid_range,False,225.24,4,Continental,2023-06-28,False
U01155,Hyderabad,Banjara Hills,mid_range,False,255.19,7,South Indian,2022-07-05,False
U01156,Chennai,OMR,mid_range,True,222.35,5,Beverages,2022-05-19,True
U01157,Mumbai,Dadar,frequent,False,401.22,11,Chinese,2024-10-18,False
U01158,Pune,Hinjewadi,budget,True,99.43,3,North Indian,2023-10-25,True
U01159,Pune,Hinjewadi,occasional,False,250.24,1,North Indian,2023-12-24,False
U01160,Mumbai,Dadar,budget,False,125.34,1,Street Food,2023-03-16,False
U01161,Chennai,Anna Nagar,mid_range,True,273.62,5,South Indian,2024-09-22,False
U01162,Mumbai,Dadar,budget,True,118.2,2,Desserts,2023-11-30,True
U01163,Delhi,Rohini,mid_range,False,166.29,3,Fast Food,2024-04-22,False
U01164,Chennai,Velachery,mid_range,False,340.15,5,South Indian,2023-02-08,False
U01165,Mumbai,Dadar,budget,True,112.67,1,Italian,2024-11-17,False
U01166,Chennai,T Nagar,mid_range,True,157.51,6,South Indian,2024-06-17,False
U01167,Pune,Baner,frequent,True,361.43,14,North Indian,2024-07-24,False
U01168,Bangalore,Koramangala,budget,True,97.02,3,Chinese,2022-07-08,True
U01169,Mumbai,Bandra,premium,False,484.12,5,Italian,2022-10-24,False
U01170,Delhi,Lajpat Nagar,mid_range,True,242.14,4,Street Food,2022-11-09,False
U01171,Hyderabad,Hitech City,premium,False,523.73,9,Biryani,2022-10-24,False
U01172,Kolkata,Howrah,budget,False,125.57,3,Biryani,2024-07-25,False
U01173,Hyderabad,Gachibowli,budget,False,109.24,1,Desserts,2022-02-04,False
U01174,Delhi,Connaught Place,budget,False,99.16,3,Street Food,2022-03-25,False
U01175,Hyderabad,Hitech City,budget,False,121.74,3,Beverages,2022-10-27,False
U01176,Bangalore,Koramangala,budget,True,80.52,2,Continental,2022-08-07,False
U01177,Chennai,Velachery,premium,False,418.76,8,Desserts,2022-09-11,False
U01178,Mumbai,Thane,occasional,False,285.74,1,Biryani,2024-05-23,True
U01179,Chennai,T Nagar,occasional,False,217.3,1,Continental,2023-09-09,False
U01180,Bangalore,HSR Layout,premium,True,872.51,9,Beverages,2022-01-07,False
U01181,Kolkata,New Town,budget,False,84.54,2,Street Food,2023-04-16,False
U01182,Delhi,Saket,budget,False,96.82,2,Continental,2023-03-23,True
U01183,Hyderabad,Madhapur,mid_range,False,241.09,5,Street Food,2022-05-05,True
U01184,Kolkata,Ballygunge,budget,False,104.97,1,Beverages,2024-01-11,False
U01185,Mumbai,Dadar,mid_range,False,250.74,7,Fast Food,2024-02-08,False
U01186,Kolkata,Park Street,mid_range,False,282.8,4,Italian,2024-02-29,False
U01187,Hyderabad,Banjara Hills,mid_range,True,337.1,7,Continental,2024-03-08,False
U01188,Mumbai,Powai,mid_range,False,191.87,3,Continental,2022-01-01,False
U01189,Delhi,Connaught Place,occasional,True,253.44,1,Street Food,2024-11-10,False
U01190,Hyderabad,Madhapur,premium,False,883.93,11,Street Food,2024-06-10,False
U01191,Mumbai,Thane,mid_range,False,270.11,5,Continental,2024-09-16,True
U01192,Bangalore,Whitefield,occasional,True,125.01,1,Street Food,2022-01-18,False
U01193,Delhi,Dwarka,frequent,True,337.88,15,Chinese,2024-10-19,False
U01194,Hyderabad,Banjara Hills,mid_range,False,261.45,6,Chinese,2024-06-05,False
U01195,Mumbai,Andheri,mid_range,True,205.95,5,Fast Food,2024-07-05,True
U01196,Pune,Baner,mid_range,True,167.63,5,Fast Food,2022-04-13,False
U01197,Kolkata,New Town,frequent,False,425.05,16,Fast Food,2024-03-19,False
U01198,Kolkata,Ballygunge,occasional,True,298.32,1,Biryani,2024-11-17,False
U01199,Chennai,T Nagar,budget,True,114.87,1,Biryani,2024-01-14,False
U01200,Mumbai,Bandra,mid_range,False,238.12,7,South Indian,2023-09-17,False
U01201,Chennai,T Nagar,mid_range,True,286.84,7,Desserts,2024-11-01,False
U01202,Mumbai,Andheri,mid_range,False,190.7,7,Italian,2023-05-01,False
U01203,Mumbai,Dadar,budget,False,84.18,3,Chinese,2023-10-19,False
U01204,Delhi,Rohini,occasional,False,179.23,1,Beverages,2023-06-06,False
U01205,Bangalore,Koramangala,premium,False,656.04,11,Italian,2024-10-18,False
U01206,Chennai,T Nagar,occasional,False,128.6,1,Italian,2022-03-25,True
U01207,Hyderabad,Banjara Hills,occasional,False,274.18,1,Beverages,2023-07-03,False
U01208,Bangalore,Jayanagar,premium,True,499.58,7,North Indian,2024-01-23,False
U01209,Delhi,Lajpat Nagar,mid_range,True,227.11,7,Continental,2024-05-17,True
U01210,Kolkata,Ballygunge,mid_range,False,302.39,5,Desserts,2023-10-01,False
U01211,Bangalore,HSR Layout,budget,True,149.19,2,South Indian,2024-09-22,False
U01212,Bangalore,Whitefield,premium,False,429.12,6,Fast Food,2024-10-28,False
U01213,Mumbai,Thane,budget,False,110.52,1,Beverages,2022-03-12,False
U01214,Chennai,Adyar,premium,True,873.78,10,Biryani,2023-03-17,False
U01215,Hyderabad,Madhapur,budget,False,98.78,2,Fast Food,2022-01-26,False
U01216,Delhi,Lajpat Nagar,budget,True,130.5,3,Street Food,2022-12-27,True
U01217,Mumbai,Powai,budget,False,141.71,2,Beverages,2023-08-11,False
U01218,Hyderabad,Jubilee Hills,budget,False,134.23,2,Fast Food,2024-09-24,False
U01219,Hyderabad,Hitech City,premium,False,676.35,4,Continental,2024-07-15,False
U01220,Delhi,Dwarka,premium,False,463.07,8,Continental,2022-05-20,False
U01221,Kolkata,Ballygunge,mid_range,True,203.77,3,Continental,2022-04-12,False
U01222,Mumbai,Dadar,budget,False,130.6,1,Fast Food,2023-10-08,False
U01223,Bangalore,Koramangala,budget,False,121.67,2,Continental,2023-08-06,False
U01224,Kolkata,New Town,budget,False,147.82,2,Chinese,2022-10-19,True
U01225,Delhi,Lajpat Nagar,budget,False,84.45,2,Biryani,2024-09-11,False
U01226,Hyderabad,Hitech City,occasional,False,271.4,1,South Indian,2024-10-12,False
U01227,Delhi,Rohini,budget,False,110.12,1,Beverages,2023-03-17,False
U01228,Delhi,Lajpat Nagar,mid_range,False,331.33,3,Italian,2024-09-01,False
U01229,Kolkata,New Town,budget,True,123.08,2,Fast Food,2023-02-25,False
U01230,Delhi,Connaught Place,budget,False,82.88,2,Fast Food,2024-03-17,False
U01231,Pune,Wakad,mid_range,False,203.05,6,Biryani,2023-06-06,False
U01232,Delhi,Dwarka,mid_range,False,339.76,4,North Indian,2022-05-15,False
U01233,Mumbai,Dadar,budget,True,136.8,1,Desserts,2024-10-13,False
U01234,Mumbai,Andheri,budget,False,117.67,1,Street Food,2023-05-13,False
U01235,Hyderabad,Hitech City,mid_range,True,336.81,6,Beverages,2024-03-15,True
U01236,Delhi,Saket,budget,False,126.06,3,North Indian,2023-02-07,False
U01237,Pune,Kothrud,budget,False,125.33,3,Street Food,2022-01-21,False
U01238,Bangalore,Koramangala,frequent,False,414.19,19,Desserts,2022-04-21,False
U01239,Kolkata,Ballygunge,mid_range,False,253.43,3,Italian,2023-06-28,False
U01240,Mumbai,Andheri,mid_range,True,255.64,3,Fast Food,2024-01-26,False
U01241,Pune,Kothrud,mid_range,True,268.5,5,Continental,2023-01-02,False
U01242,Chennai,OMR,mid_range,False,274.52,3,Biryani,2024-02-01,False
U01243,Chennai,T Nagar,mid_range,True,188.97,5,Beverages,2024-02-05,False
U01244,Pune,Koregaon Park,premium,False,875.25,7,Biryani,2024-02-10,False
U01245,Chennai,Velachery,premium,True,612.19,9,South Indian,2023-06-24,False
U01246,Hyderabad,Banjara Hills,budget,False,122.27,1,Italian,2024-09-28,False
U01247,Mumbai,Bandra,mid_range,False,232.16,4,South Indian,2023-06-20,False
U01248,Mumbai,Thane,mid_range,False,343.2,3,Desserts,2023-05-09,False
U01249,Pune,Kothrud,occasional,False,186.93,1,Desserts,2022-08-07,False
U01250,Hyderabad,Jubilee Hills,mid_range,False,194.36,6,Chinese,2022-12-03,True
U01251,Chennai,OMR,mid_range,True,190.24,3,Desserts,2022-02-16,True
U01252,Bangalore,Indiranagar,budget,False,113.21,1,North Indian,2023-11-25,False
U01253,Mumbai,Thane,mid_range,False,166.95,7,North Indian,2022-09-30,False
U01254,Mumbai,Bandra,budget,False,134.0,3,Continental,2022-11-30,False
U01255,Hyderabad,Banjara Hills,mid_range,True,320.9,6,Fast Food,2024-04-24,False
U01256,Bangalore,Whitefield,budget,False,83.66,3,Biryani,2022-12-25,False
U01257,Mumbai,Bandra,premium,True,822.76,10,Fast Food,2022-09-23,False
U01258,Bangalore,Jayanagar,budget,True,115.59,1,Fast Food,2022-07-05,False
U01259,Mumbai,Andheri,mid_range,False,319.07,6,North Indian,2024-04-28,False
U01260,Bangalore,Whitefield,occasional,True,296.54,1,Biryani,2022-05-23,False
U01261,Delhi,Lajpat Nagar,budget,True,95.8,1,Continental,2023-05-12,False
U01262,Chennai,Anna Nagar,mid_range,True,308.51,3,Italian,2023-07-10,False
U01263,Delhi,Dwarka,mid_range,False,163.33,7,Chinese,2024-01-23,False
U01264,Bangalore,Whitefield,budget,True,81.74,3,North Indian,2023-11-25,False
U01265,Mumbai,Bandra,premium,False,582.68,10,South Indian,2024-06-06,True
U01266,Mumbai,Andheri,budget,False,118.82,3,Chinese,2022-02-19,False
U01267,Delhi,Connaught Place,mid_range,False,335.24,3,Italian,2022-11-21,False
U01268,Bangalore,Indiranagar,mid_range,True,165.08,4,Desserts,2022-11-03,True
U01269,Hyderabad,Jubilee Hills,mid_range,False,283.86,7,Fast Food,2022-06-09,False
U01270,Delhi,Saket,premium,True,629.97,8,Beverages,2022-11-13,False
U01271,Hyderabad,Banjara Hills,budget,True,93.19,3,Continental,2022-12-06,False
U01272,Pune,Hinjewadi,budget,True,147.71,1,Fast Food,2023-07-26,True
U01273,Chennai,Velachery,premium,True,647.41,4,Desserts,2023-12-28,False
U01274,Mumbai,Andheri,mid_range,True,261.83,5,Italian,2023-02-22,False
U01275,Bangalore,Indiranagar,occasional,True,146.0,1,South Indian,2024-02-27,False
U01276,Mumbai,Dadar,occasional,True,180.14,1,Continental,2023-01-04,False
U01277,Delhi,Connaught Place,occasional,True,225.42,1,Continental,2022-11-14,False
U01278,Kolkata,Salt Lake,mid_range,False,302.2,6,Italian,2023-08-16,False
U01279,Mumbai,Powai,mid_range,False,223.26,3,Chinese,2022-01-26,False
U01280,Bangalore,Jayanagar,premium,False,777.47,11,Street Food,2022-03-29,False
U01281,Hyderabad,Jubilee Hills,mid_range,True,198.03,4,Fast Food,2023-04-03,False
U01282,Hyderabad,Jubilee Hills,budget,True,92.87,2,Chinese,2024-10-29,False
U01283,Bangalore,HSR Layout,occasional,False,147.87,1,North Indian,2024-03-01,False
U01284,Mumbai,Powai,occasional,True,245.46,1,Italian,2022-04-07,False
U01285,Delhi,Saket,mid_range,False,227.29,5,North Indian,2024-07-15,False
U01286,Bangalore,Jayanagar,budget,True,119.35,1,South Indian,2024-03-12,False
U01287,Mumbai,Thane,mid_range,False,165.7,7,Chinese,2023-10-31,False
U01288,Delhi,Connaught Place,occasional,True,134.02,1,Beverages,2024-06-17,False
U01289,Mumbai,Powai,occasional,False,285.61,1,Street Food,2023-03-19,False
U01290,Mumbai,Thane,budget,False,105.93,2,Italian,2022-08-31,False
U01291,Delhi,Lajpat Nagar,budget,False,141.72,3,Italian,2023-07-15,False
U01292,Mumbai,Thane,occasional,True,253.12,1,Street Food,2023-08-24,False
U01293,Bangalore,Koramangala,mid_range,True,283.83,5,Continental,2023-08-13,False
U01294,Hyderabad,Madhapur,mid_range,False,244.14,3,Desserts,2023-09-11,False
U01295,Chennai,Velachery,frequent,True,257.32,17,South Indian,2024-11-04,False
U01296,Mumbai,Powai,budget,True,111.78,1,Chinese,2024-09-14,False
U01297,Mumbai,Andheri,mid_range,False,226.8,7,Italian,2024-08-16,False
U01298,Mumbai,Andheri,budget,True,132.43,1,Italian,2024-05-27,False
U01299,Hyderabad,Hitech City,mid_range,False,173.5,4,Street Food,2024-10-30,False
U01300,Hyderabad,Hitech City,occasional,True,285.74,1,Beverages,2022-04-18,False
U01301,Mumbai,Powai,mid_range,False,256.7,5,Street Food,2022-10-18,False
U01302,Kolkata,Park Street,frequent,True,309.81,17,Street Food,2023-06-27,False
U01303,Mumbai,Powai,mid_range,False,254.66,3,Fast Food,2024-07-15,False
U01304,Bangalore,HSR Layout,mid_range,True,175.81,5,Chinese,2023-07-08,False
U01305,Hyderabad,Jubilee Hills,budget,True,145.56,1,Continental,2024-03-30,False
U01306,Pune,Koregaon Park,mid_range,True,323.91,6,Street Food,2022-06-02,False
U01307,Hyderabad,Gachibowli,mid_range,False,199.56,3,Beverages,2022-10-04,False
U01308,Chennai,OMR,budget,True,87.13,3,Continental,2024-03-12,False
U01309,Delhi,Lajpat Nagar,mid_range,False,189.93,4,Biryani,2022-06-30,True
U01310,Chennai,T Nagar,mid_range,True,250.34,6,Chinese,2023-01-20,False
U01311,Mumbai,Bandra,premium,True,456.62,7,Italian,2022-10-18,False
U01312,Pune,Wakad,premium,False,642.54,8,Biryani,2023-01-19,True
U01313,Bangalore,Jayanagar,premium,True,809.18,5,Continental,2024-02-15,False
U01314,Chennai,OMR,budget,False,136.55,3,Continental,2023-02-07,False
U01315,Bangalore,Jayanagar,budget,False,118.91,3,Chinese,2023-09-01,True
U01316,Hyderabad,Gachibowli,premium,False,606.01,5,Desserts,2022-04-20,False
U01317,Bangalore,HSR Layout,mid_range,False,283.15,5,Fast Food,2024-05-31,False
U01318,Chennai,OMR,budget,True,124.76,2,Italian,2023-02-10,False
U01319,Mumbai,Thane,occasional,False,283.24,1,Biryani,2023-12-12,False
U01320,Mumbai,Dadar,premium,False,442.7,7,Street Food,2024-03-05,False
U01321,Delhi,Rohini,mid_range,False,301.27,6,South Indian,2022-08-18,False
U01322,Mumbai,Thane,budget,False,114.62,3,Desserts,2024-08-26,False
U01323,Pune,Hinjewadi,premium,True,533.83,7,Italian,2023-11-06,True
U01324,Mumbai,Powai,mid_range,True,329.72,7,South Indian,2023-04-15,False
U01325,Kolkata,Park Street,premium,False,742.86,10,Fast Food,2022-07-19,False
U01326,Delhi,Connaught Place,premium,True,444.39,10,South Indian,2024-10-28,True
U01327,Mumbai,Thane,occasional,False,177.71,1,Street Food,2024-04-06,False
U01328,Chennai,Anna Nagar,mid_range,True,197.87,5,South Indian,2022-08-16,False
U01329,Hyderabad,Hitech City,budget,False,97.58,1,Desserts,2023-01-05,False
U01330,Bangalore,HSR Layout,premium,True,467.49,6,North Indian,2024-06-05,False
U01331,Bangalore,Indiranagar,mid_range,False,264.46,5,Desserts,2024-02-01,False
U01332,Hyderabad,Hitech City,premium,True,573.36,9,Street Food,2024-04-18,False
U01333,Delhi,Saket,budget,False,142.55,3,Biryani,2023-04-29,False
U01334,Kolkata,Ballygunge,budget,False,103.24,3,North Indian,2024-02-24,True
U01335,Kolkata,Ballygunge,occasional,True,147.36,1,Fast Food,2023-02-28,False
U01336,Hyderabad,Hitech City,premium,False,572.81,10,Desserts,2022-08-20,False
U01337,Mumbai,Andheri,occasional,True,164.34,1,North Indian,2023-11-24,False
U01338,Hyderabad,Gachibowli,premium,True,465.85,10,Continental,2024-12-04,False
U01339,Mumbai,Powai,mid_range,False,276.76,4,Desserts,2022-12-07,True
U01340,Mumbai,Dadar,premium,False,677.65,8,North Indian,2023-05-20,False
U01341,Delhi,Saket,occasional,False,237.98,1,Chinese,2024-01-09,True
U01342,Bangalore,Whitefield,mid_range,True,322.88,4,Biryani,2023-08-16,True
U01343,Pune,Kothrud,mid_range,False,288.83,3,Italian,2024-07-12,False
U01344,Hyderabad,Hitech City,budget,False,106.09,2,South Indian,2024-04-14,False
