order_id,user_id,restaurant_id,order_datetime,meal_time,is_weekend,order_status,payment_method
ORD0013502,U00006,R0477,2024-10-20 13:09:00,lunch,True,delivered,UPI
ORD0013503,U01439,R0061,2024-07-20 12:24:00,lunch,True,delivered,card
ORD0013504,U00966,R0001,2024-03-17 17:44:00,snack,True,delivered,UPI
ORD0013505,U01418,R0264,2024-11-16 14:29:00,lunch,True,cancelled,UPI
ORD0013506,U01597,R0371,2024-03-09 18:07:00,snack,True,cancelled,UPI
ORD0013507,U01404,R0205,2024-03-22 22:14:00,dinner,False,delivered,card
ORD0013508,U00996,R0447,2024-12-11 17:01:00,snack,False,delivered,wallet
ORD0013509,U01840,R0053,2024-01-31 15:19:00,lunch,False,delivered,COD
ORD0013510,U00752,R0088,2024-11-26 14:51:00,lunch,False,delivered,UPI
ORD0013511,U00081,R0246,2024-01-21 20:54:00,dinner,True,delivered,COD
ORD0013512,U00958,R0333,2024-06-26 20:25:00,dinner,False,delivered,UPI
ORD0013513,U00212,R0371,2024-04-06 19:10:00,dinner,True,delivered,wallet
ORD0013514,U01944,R0029,2024-11-19 14:44:00,lunch,False,delivered,COD
ORD0013515,U00966,R0424,2024-12-15 12:10:00,lunch,True,delivered,UPI
ORD0013516,U00585,R0030,2024-04-27 18:03:00,snack,True,delivered,UPI
ORD0013517,U00584,R0116,2024-08-26 09:59:00,breakfast,False,delivered,UPI
ORD0013518,U00461,R0218,2024-12-11 19:18:00,dinner,False,delivered,UPI
ORD0013519,U01997,R0281,2024-03-01 18:50:00,snack,False,delivered,UPI
ORD0013520,U01186,R0191,2024-06-11 13:15:00,lunch,False,cancelled,card
ORD0013521,U01500,R0227,2024-01-09 14:01:00,lunch,False,delivered,UPI
ORD0013522,U01223,R0195,2024-06-30 16:55:00,snack,True,delivered,COD
ORD0013523,U00928,R0359,2024-02-14 13:25:00,lunch,False,delivered,UPI
ORD0013524,U00311,R0332,2024-10-17 20:16:00,dinner,False,delivered,UPI
ORD0013525,U01868,R0151,2024-11-07 14:46:00,lunch,False,delivered,UPI
ORD0013526,U00845,R0043,2024-08-15 17:05:00,snack,False,cancelled,card
ORD0013527,U01372,R0028,2024-08-09 07:25:00,breakfast,False,delivered,UPI
ORD0013528,U00671,R0499,2024-10-16 09:21:00,breakfast,False,delivered,UPI
ORD0013529,U00138,R0047,2024-03-12 17:26:00,snack,False,delivered,UPI
ORD0013530,U00072,R0475,2024-09-23 13:15:00,lunch,False,delivered,card
ORD0013531,U01698,R0293,2024-09-11 01:27:00,late_night,False,delivered,UPI
ORD0013532,U01895,R0001,2024-08-29 20:05:00,dinner,False,delivered,UPI
ORD0013533,U00105,R0347,2024-02-08 08:04:00,breakfast,False,delivered,UPI
ORD0013534,U00961,R0027,2024-08-17 12:10:00,lunch,True,delivered,wallet
ORD0013535,U01670,R0055,2024-01-01 12:04:00,lunch,False,delivered,UPI
ORD0013536,U01017,R0285,2024-11-30 19:30:00,dinner,True,delivered,UPI
ORD0013537,U01510,R0186,2024-12-22 22:17:00,dinner,True,delivered,UPI
ORD0013538,U00058,R0372,2024-09-24 21:52:00,dinner,False,delivered,COD
ORD0013539,U00362,R0007,2024-09-18 21:45:00,dinner,False,delivered,wallet
ORD0013540,U00763,R0025,2024-09-09 13:23:00,lunch,False,delivered,UPI
ORD0013541,U00305,R0179,2024-08-31 19:07:00,dinner,True,delivered,UPI
ORD0013542,U01363,R0148,2024-04-10 21:44:00,dinner,False,delivered,card
ORD0013543,U01158,R0243,2024-08-19 15:12:00,lunch,False,delivered,COD
ORD0013544,U00335,R0352,2024-06-02 18:58:00,snack,True,delivered,card
ORD0013545,U01562,R0477,2024-08-15 12:57:00,lunch,False,delivered,UPI
ORD0013546,U01284,R0118,2024-11-08 18:39:00,snack,False,delivered,card
ORD0013547,U01441,R0350,2024-07-23 11:49:00,lunch,False,delivered,card
ORD0013548,U01266,R0090,2024-03-04 17:16:00,snack,False,delivered,UPI
ORD0013549,U00068,R0042,2024-05-18 22:29:00,dinner,True,delivered,card
ORD0013550,U00025,R0346,2024-06-09 13:08:00,lunch,True,delivered,UPI
ORD0013551,U00353,R0318,2024-06-03 19:45:00,dinner,False,delivered,COD
ORD0013552,U01846,R0454,2024-11-23 18:15:00,snack,True,delivered,UPI
ORD0013553,U00964,R0187,2024-06-23 07:20:00,breakfast,True,delivered,card
ORD0013554,U01853,R0320,2024-12-01 08:43:00,breakfast,True,delivered,UPI
ORD0013555,U01620,R0309,2024-09-16 18:15:00,snack,False,delivered,UPI
ORD0013556,U00970,R0138,2024-12-17 15:20:00,lunch,False,delivered,UPI
ORD0013557,U01328,R0236,2024-05-30 12:44:00,lunch,False,delivered,UPI
ORD0013558,U01382,R0355,2024-09-04 21:28:00,dinner,False,delivered,card
ORD0013559,U01340,R0340,2024-12-19 09:28:00,breakfast,False,delivered,COD
ORD0013560,U01762,R0480,2024-10-02 20:10:00,dinner,False,delivered,UPI
ORD0013561,U00684,R0328,2024-11-15 20:05:00,dinner,False,delivered,wallet
ORD0013562,U00472,R0445,2024-03-25 00:17:00,late_night,False,delivered,UPI
ORD0013563,U01228,R0217,2024-10-22 07:20:00,breakfast,False,delivered,COD
ORD0013564,U00659,R0305,2024-02-11 10:29:00,breakfast,True,delivered,UPI
ORD0013565,U01776,R0384,2024-05-17 22:21:00,dinner,False,delivered,UPI
ORD0013566,U00925,R0384,2024-09-02 21:07:00,dinner,False,delivered,wallet
ORD0013567,U00634,R0131,2024-10-10 22:36:00,dinner,False,delivered,UPI
ORD0013568,U01703,R0390,2024-09-24 21:08:00,dinner,False,delivered,card
ORD0013569,U00343,R0178,2024-01-10 11:54:00,lunch,False,delivered,UPI
ORD0013570,U00310,R0197,2024-04-19 13:21:00,lunch,False,delivered,card
ORD0013571,U01359,R0348,2024-03-20 18:23:00,snack,False,delivered,card
ORD0013572,U01394,R0316,2024-12-25 16:11:00,snack,False,delivered,UPI
ORD0013573,U01564,R0380,2024-09-30 14:15:00,lunch,False,delivered,UPI
ORD0013574,U00529,R0343,2024-05-09 18:25:00,snack,False,delivered,UPI
ORD0013575,U01329,R0085,2024-09-27 12:38:00,lunch,False,delivered,UPI
ORD0013576,U00116,R0145,2024-03-29 11:01:00,lunch,False,delivered,UPI
ORD0013577,U00171,R0208,2024-02-02 13:31:00,lunch,False,delivered,UPI
ORD0013578,U00583,R0058,2024-05-05 20:24:00,dinner,True,delivered,UPI
ORD0013579,U00716,R0399,2024-05-11 07:01:00,breakfast,True,delivered,UPI
ORD0013580,U01473,R0109,2024-01-20 13:51:00,lunch,True,delivered,card
ORD0013581,U00903,R0150,2024-08-14 20:26:00,dinner,False,delivered,UPI
ORD0013582,U00081,R0482,2024-12-16 12:21:00,lunch,False,failed,UPI
ORD0013583,U01625,R0403,2024-03-08 20:00:00,dinner,False,delivered,UPI
ORD0013584,U01393,R0436,2024-05-03 21:36:00,dinner,False,delivered,COD
ORD0013585,U00751,R0048,2024-08-15 22:00:00,dinner,False,cancelled,card
ORD0013586,U01845,R0460,2024-01-08 22:05:00,dinner,False,delivered,card
ORD0013587,U00385,R0123,2024-08-15 13:35:00,lunch,False,delivered,card
ORD0013588,U00940,R0480,2024-12-14 13:14:00,lunch,True,delivered,UPI
ORD0013589,U01600,R0314,2024-11-03 14:30:00,lunch,True,delivered,card
ORD0013590,U01572,R0118,2024-08-06 22:48:00,dinner,False,delivered,card
ORD0013591,U01779,R0228,2024-11-21 22:28:00,dinner,False,delivered,card
ORD0013592,U01617,R0217,2024-09-15 08:47:00,breakfast,True,delivered,UPI
ORD0013593,U01631,R0385,2024-06-16 13:59:00,lunch,True,delivered,UPI
ORD0013594,U00810,R0380,2024-02-02 11:09:00,lunch,False,delivered,UPI
ORD0013595,U01175,R0395,2024-07-26 09:53:00,breakfast,False,delivered,UPI
ORD0013596,U01605,R0352,2024-04-22 21:37:00,dinner,False,delivered,UPI
ORD0013597,U01246,R0230,2024-09-13 18:21:00,snack,False,delivered,wallet
ORD0013598,U00777,R0274,2024-01-18 11:12:00,lunch,False,delivered,UPI
ORD0013599,U00236,R0381,2024-08-21 20:12:00,dinner,False,delivered,card
ORD0013600,U01385,R0462,2024-08-31 11:24:00,lunch,True,delivered,UPI
ORD0013601,U00772,R0393,2024-06-28 21:02:00,dinner,False,delivered,wallet
ORD0013602,U01879,R0003,2024-02-28 11:08:00,lunch,False,delivered,UPI
ORD0013603,U01716,R0272,2024-12-29 18:44:00,snack,True,delivered,UPI
ORD0013604,U00656,R0176,2024-04-20 13:54:00,lunch,True,delivered,UPI
ORD0013605,U01017,R0393,2024-07-23 12:55:00,lunch,False,delivered,UPI
ORD0013606,U00182,R0414,2024-07-01 14:12:00,lunch,False,delivered,UPI
ORD0013607,U01630,R0235,2024-07-09 19:02:00,dinner,False,delivered,card
ORD0013608,U00617,R0307,2024-09-09 11:55:00,lunch,False,cancelled,UPI
ORD0013609,U01347,R0024,2024-08-17 21:33:00,dinner,True,delivered,card
ORD0013610,U01639,R0186,2024-04-01 17:44:00,snack,False,delivered,card
ORD0013611,U01067,R0153,2024-02-06 14:28:00,lunch,False,delivered,UPI
ORD0013612,U01261,R0371,2024-10-06 13:54:00,lunch,True,delivered,card
ORD0013613,U00801,R0265,2024-10-14 12:07:00,lunch,False,delivered,card
ORD0013614,U01043,R0041,2024-07-14 18:33:00,snack,True,cancelled,UPI
ORD0013615,U00564,R0140,2024-12-13 11:28:00,lunch,False,cancelled,card
ORD0013616,U01205,R0314,2024-06-12 18:12:00,snack,False,delivered,UPI
ORD0013617,U00072,R0264,2024-05-09 18:13:00,snack,False,delivered,UPI
ORD0013618,U00120,R0109,2024-03-14 21:19:00,dinner,False,delivered,UPI
ORD0013619,U01958,R0420,2024-04-26 18:47:00,snack,False,delivered,UPI
ORD0013620,U01633,R0173,2024-07-21 13:41:00,lunch,True,delivered,UPI
ORD0013621,U01031,R0206,2024-05-30 21:53:00,dinner,False,delivered,UPI
ORD0013622,U00351,R0146,2024-06-10 10:41:00,breakfast,False,delivered,UPI
ORD0013623,U01505,R0024,2024-11-19 12:32:00,lunch,False,delivered,UPI
ORD0013624,U01381,R0183,2024-12-10 12:51:00,lunch,False,cancelled,UPI
ORD0013625,U00910,R0131,2024-11-08 12:04:00,lunch,False,delivered,card
ORD0013626,U00544,R0170,2024-06-13 17:20:00,snack,False,delivered,UPI
ORD0013627,U00055,R0290,2024-05-08 14:31:00,lunch,False,delivered,card
ORD0013628,U01265,R0296,2024-11-03 07:32:00,breakfast,True,cancelled,card
ORD0013629,U01143,R0224,2024-08-03 23:13:00,late_night,True,delivered,wallet
ORD0013630,U00429,R0094,2024-05-06 12:31:00,lunch,False,delivered,UPI
ORD0013631,U00530,R0192,2024-01-21 12:53:00,lunch,True,delivered,UPI
ORD0013632,U01567,R0125,2024-08-18 08:25:00,breakfast,True,delivered,COD
ORD0013633,U00650,R0075,2024-03-07 16:56:00,snack,False,delivered,UPI
ORD0013634,U01995,R0226,2024-01-06 22:14:00,dinner,True,delivered,UPI
ORD0013635,U01509,R0303,2024-10-07 08:34:00,breakfast,False,delivered,UPI
ORD0013636,U00224,R0050,2024-02-27 10:43:00,breakfast,False,delivered,UPI
ORD0013637,U01846,R0060,2024-09-05 22:15:00,dinner,False,delivered,COD
ORD0013638,U00186,R0355,2024-06-08 11:29:00,lunch,True,delivered,UPI
ORD0013639,U01972,R0030,2024-05-07 13:21:00,lunch,False,delivered,UPI
ORD0013640,U01866,R0359,2024-12-19 17:10:00,snack,False,delivered,COD
ORD0013641,U01062,R0191,2024-04-14 12:59:00,lunch,True,cancelled,UPI
ORD0013642,U01640,R0355,2024-12-18 18:26:00,snack,False,delivered,COD
ORD0013643,U01765,R0037,2024-07-05 18:16:00,snack,False,delivered,wallet
ORD0013644,U01971,R0274,2024-05-22 22:24:00,dinner,False,delivered,COD
ORD0013645,U00513,R0211,2024-09-07 14:29:00,lunch,True,delivered,UPI
ORD0013646,U01388,R0218,2024-05-05 23:52:00,late_night,True,delivered,UPI
ORD0013647,U01838,R0262,2024-11-30 12:33:00,lunch,True,delivered,card
ORD0013648,U01249,R0284,2024-12-29 09:13:00,breakfast,True,delivered,UPI
ORD0013649,U01369,R0373,2024-01-23 19:07:00,dinner,False,delivered,UPI
ORD0013650,U00659,R0306,2024-10-31 20:04:00,dinner,False,delivered,card
ORD0013651,U00456,R0420,2024-01-05 08:21:00,breakfast,False,cancelled,UPI
ORD0013652,U00340,R0040,2024-05-12 18:54:00,snack,True,delivered,UPI
ORD0013653,U00498,R0183,2024-04-10 13:29:00,lunch,False,delivered,COD
ORD0013654,U01694,R0296,2024-07-30 12:01:00,lunch,False,delivered,card
ORD0013655,U00844,R0061,2024-09-15 16:40:00,snack,True,delivered,COD
ORD0013656,U01025,R0341,2024-02-05 21:25:00,dinner,False,delivered,COD
ORD0013657,U00430,R0027,2024-08-12 18:56:00,snack,False,delivered,UPI
ORD0013658,U01677,R0338,2024-02-05 11:17:00,lunch,False,delivered,card
ORD0013659,U00930,R0371,2024-03-31 13:01:00,lunch,True,delivered,UPI
ORD0013660,U01423,R0102,2024-08-04 18:27:00,snack,True,delivered,card
ORD0013661,U01333,R0141,2024-03-02 20:10:00,dinner,True,delivered,UPI
ORD0013662,U01420,R0480,2024-06-26 12:52:00,lunch,False,delivered,card
ORD0013663,U01744,R0273,2024-08-17 12:22:00,lunch,True,cancelled,UPI
ORD0013664,U00018,R0450,2024-05-05 20:52:00,dinner,True,delivered,UPI
ORD0013665,U01556,R0021,2024-09-06 22:22:00,dinner,False,delivered,UPI
ORD0013666,U01812,R0080,2024-04-23 20:02:00,dinner,False,delivered,UPI
ORD0013667,U00303,R0337,2024-08-10 19:19:00,dinner,True,delivered,COD
ORD0013668,U01759,R0215,2024-04-13 19:23:00,dinner,True,delivered,UPI
ORD0013669,U00543,R0080,2024-01-14 15:26:00,lunch,True,delivered,card
ORD0013670,U00709,R0316,2024-11-20 13:42:00,lunch,False,delivered,card
ORD0013671,U01983,R0486,2024-02-23 20:23:00,dinner,False,delivered,wallet
ORD0013672,U01015,R0340,2024-01-17 20:25:00,dinner,False,delivered,card
ORD0013673,U01910,R0069,2024-06-22 08:46:00,breakfast,True,cancelled,COD
ORD0013674,U00018,R0172,2024-11-02 12:03:00,lunch,True,failed,wallet
ORD0013675,U01744,R0170,2024-05-13 08:39:00,breakfast,False,delivered,UPI
ORD0013676,U00608,R0280,2024-06-15 10:56:00,breakfast,True,cancelled,UPI
ORD0013677,U01693,R0084,2024-06-08 12:50:00,lunch,True,delivered,card
ORD0013678,U01685,R0295,2024-12-11 19:54:00,dinner,False,delivered,UPI
ORD0013679,U01059,R0446,2024-09-04 15:09:00,lunch,False,delivered,UPI
ORD0013680,U01812,R0475,2024-10-19 22:31:00,dinner,True,delivered,UPI
ORD0013681,U00992,R0472,2024-05-03 16:22:00,snack,False,delivered,UPI
ORD0013682,U01622,R0281,2024-03-22 19:15:00,dinner,False,delivered,UPI
ORD0013683,U01771,R0053,2024-12-30 16:39:00,snack,False,delivered,UPI
ORD0013684,U01471,R0313,2024-03-11 23:26:00,late_night,False,delivered,card
ORD0013685,U00289,R0496,2024-12-30 20:34:00,dinner,False,delivered,COD
ORD0013686,U00132,R0438,2024-06-22 07:32:00,breakfast,True,delivered,UPI
ORD0013687,U01554,R0412,2024-01-24 10:43:00,breakfast,False,delivered,UPI
ORD0013688,U00578,R0241,2024-12-17 14:37:00,lunch,False,delivered,wallet
ORD0013689,U01991,R0350,2024-06-21 13:47:00,lunch,False,delivered,COD
ORD0013690,U00524,R0312,2024-09-18 19:42:00,dinner,False,delivered,UPI
ORD0013691,U01493,R0277,2024-07-11 22:05:00,dinner,False,delivered,UPI
ORD0013692,U00574,R0229,2024-03-21 09:31:00,breakfast,False,delivered,card
ORD0013693,U00625,R0198,2024-06-23 15:27:00,lunch,True,delivered,COD
ORD0013694,U00011,R0151,2024-05-11 15:11:00,lunch,True,delivered,card
ORD0013695,U00358,R0299,2024-04-28 18:20:00,snack,True,delivered,UPI
ORD0013696,U00508,R0479,2024-08-27 19:57:00,dinner,False,delivered,UPI
ORD0013697,U00934,R0491,2024-08-08 10:16:00,breakfast,False,delivered,card
ORD0013698,U00213,R0247,2024-05-14 14:26:00,lunch,False,delivered,UPI
ORD0013699,U01477,R0281,2024-08-31 14:41:00,lunch,True,delivered,card
ORD0013700,U01882,R0130,2024-08-18 12:43:00,lunch,True,delivered,wallet
ORD0013701,U01398,R0243,2024-09-20 21:18:00,dinner,False,delivered,UPI
ORD0013702,U01627,R0451,2024-02-04 16:24:00,snack,True,delivered,UPI
ORD0013703,U00370,R0042,2024-09-18 18:53:00,snack,False,delivered,card
ORD0013704,U00538,R0221,2024-11-08 12:53:00,lunch,False,delivered,UPI
ORD0013705,U00161,R0235,2024-10-27 12:52:00,lunch,True,delivered,card
ORD0013706,U00376,R0256,2024-01-22 19:44:00,dinner,False,delivered,wallet
ORD0013707,U00689,R0275,2024-09-06 19:00:00,dinner,False,delivered,UPI
ORD0013708,U00098,R0415,2024-06-20 07:09:00,breakfast,False,delivered,card
ORD0013709,U00556,R0177,2024-06-24 21:45:00,dinner,False,delivered,UPI
ORD0013710,U01640,R0074,2024-11-16 05:05:00,late_night,True,delivered,COD
ORD0013711,U01273,R0427,2024-03-01 20:41:00,dinner,False,delivered,UPI
ORD0013712,U01838,R0093,2024-01-17 19:40:00,dinner,False,delivered,UPI
ORD0013713,U00868,R0229,2024-03-10 09:52:00,breakfast,True,delivered,card
ORD0013714,U01771,R0483,2024-06-19 09:39:00,breakfast,False,delivered,wallet
ORD0013715,U01719,R0220,2024-10-06 23:22:00,late_night,True,delivered,UPI
ORD0013716,U01270,R0471,2024-06-16 16:21:00,snack,True,delivered,card
ORD0013717,U01032,R0266,2024-07-27 13:13:00,lunch,True,delivered,wallet
ORD0013718,U01330,R0317,2024-08-28 07:26:00,breakfast,False,delivered,wallet
ORD0013719,U00932,R0302,2024-11-21 12:42:00,lunch,False,cancelled,COD
ORD0013720,U01110,R0269,2024-04-13 09:07:00,breakfast,True,delivered,card
ORD0013721,U00945,R0482,2024-07-27 21:50:00,dinner,True,delivered,UPI
ORD0013722,U00964,R0170,2024-10-20 21:00:00,dinner,True,delivered,COD
ORD0013723,U00601,R0143,2024-04-06 17:18:00,snack,True,delivered,UPI
ORD0013724,U00675,R0263,2024-12-04 15:56:00,lunch,False,cancelled,UPI
ORD0013725,U00529,R0453,2024-01-24 23:03:00,late_night,False,delivered,card
ORD0013726,U00926,R0389,2024-04-04 22:36:00,dinner,False,failed,UPI
ORD0013727,U00604,R0495,2024-05-08 11:58:00,lunch,False,delivered,COD
ORD0013728,U00142,R0121,2024-08-08 10:49:00,breakfast,False,delivered,UPI
ORD0013729,U00569,R0003,2024-08-21 18:10:00,snack,False,delivered,wallet
ORD0013730,U00237,R0471,2024-09-23 16:46:00,snack,False,delivered,UPI
ORD0013731,U01251,R0475,2024-09-09 14:21:00,lunch,False,delivered,UPI
ORD0013732,U00279,R0370,2024-03-11 18:59:00,snack,False,delivered,card
ORD0013733,U01917,R0298,2024-03-14 19:16:00,dinner,False,delivered,UPI
ORD0013734,U01418,R0110,2024-10-08 20:05:00,dinner,False,failed,card
ORD0013735,U00852,R0456,2024-01-02 20:42:00,dinner,False,delivered,UPI
ORD0013736,U01878,R0002,2024-05-09 19:12:00,dinner,False,delivered,UPI
ORD0013737,U01416,R0169,2024-04-21 13:27:00,lunch,True,delivered,card
ORD0013738,U01972,R0309,2024-03-06 22:04:00,dinner,False,cancelled,UPI
ORD0013739,U00891,R0094,2024-07-02 21:30:00,dinner,False,delivered,COD
ORD0013740,U01425,R0233,2024-09-02 21:03:00,dinner,False,delivered,UPI
ORD0013741,U00682,R0340,2024-06-20 09:41:00,breakfast,False,delivered,card
ORD0013742,U00132,R0358,2024-03-22 22:24:00,dinner,False,delivered,UPI
ORD0013743,U01191,R0107,2024-07-04 14:44:00,lunch,False,delivered,card
ORD0013744,U00515,R0193,2024-05-05 18:03:00,snack,True,delivered,UPI
ORD0013745,U01835,R0128,2024-06-05 18:48:00,snack,False,cancelled,UPI
ORD0013746,U01057,R0309,2024-02-28 18:05:00,snack,False,delivered,UPI
ORD0013747,U00056,R0057,2024-12-30 17:29:00,snack,False,delivered,UPI
ORD0013748,U00314,R0431,2024-03-13 18:35:00,snack,False,delivered,card
ORD0013749,U00571,R0431,2024-11-10 16:30:00,snack,True,failed,UPI
ORD0013750,U01082,R0147,2024-01-06 14:17:00,lunch,True,delivered,wallet
ORD0013751,U01614,R0151,2024-03-02 19:28:00,dinner,True,delivered,card
ORD0013752,U00981,R0310,2024-10-03 15:22:00,lunch,False,delivered,UPI
ORD0013753,U00497,R0217,2024-03-03 08:03:00,breakfast,True,delivered,UPI
ORD0013754,U01473,R0404,2024-06-12 09:45:00,breakfast,False,delivered,UPI
ORD0013755,U01371,R0179,2024-11-15 13:23:00,lunch,False,cancelled,UPI
ORD0013756,U00834,R0061,2024-10-28 17:18:00,snack,False,delivered,UPI
ORD0013757,U01887,R0455,2024-04-25 21:52:00,dinner,False,delivered,card
ORD0013758,U00144,R0185,2024-01-14 14:42:00,lunch,True,cancelled,UPI
ORD0013759,U00839,R0284,2024-01-31 14:12:00,lunch,False,delivered,card
ORD0013760,U01646,R0206,2024-07-10 14:01:00,lunch,False,delivered,UPI
ORD0013761,U00279,R0362,2024-09-10 20:18:00,dinner,False,delivered,UPI
ORD0013762,U00271,R0360,2024-07-22 14:50:00,lunch,False,delivered,UPI
ORD0013763,U01888,R0123,2024-08-29 11:22:00,lunch,False,delivered,UPI
ORD0013764,U01778,R0459,2024-04-12 10:00:00,breakfast,False,delivered,UPI
ORD0013765,U00128,R0495,2024-07-14 00:14:00,late_night,True,delivered,card
ORD0013766,U01929,R0416,2024-10-15 09:03:00,breakfast,False,delivered,card
ORD0013767,U00954,R0015,2024-06-09 14:44:00,lunch,True,delivered,UPI
ORD0013768,U01347,R0215,2024-01-22 13:17:00,lunch,False,delivered,card
ORD0013769,U00687,R0315,2024-06-01 11:57:00,lunch,True,delivered,UPI
ORD0013770,U00517,R0266,2024-11-22 21:21:00,dinner,False,delivered,COD
ORD0013771,U00062,R0444,2024-10-30 20:17:00,dinner,False,delivered,COD
ORD0013772,U00648,R0496,2024-05-03 15:10:00,lunch,False,delivered,UPI
ORD0013773,U00476,R0053,2024-05-03 19:59:00,dinner,False,delivered,UPI
ORD0013774,U00776,R0018,2024-05-06 21:22:00,dinner,False,delivered,card
ORD0013775,U00269,R0362,2024-03-17 14:41:00,lunch,True,delivered,COD
ORD0013776,U00268,R0231,2024-09-03 19:08:00,dinner,False,delivered,UPI
ORD0013777,U01302,R0473,2024-05-23 11:40:00,lunch,False,delivered,UPI
ORD0013778,U00614,R0124,2024-02-26 22:16:00,dinner,False,delivered,UPI
ORD0013779,U00509,R0028,2024-07-06 22:40:00,dinner,True,cancelled,UPI
ORD0013780,U00437,R0429,2024-08-02 20:32:00,dinner,False,delivered,wallet
ORD0013781,U00902,R0492,2024-04-09 16:23:00,snack,False,delivered,UPI
ORD0013782,U01383,R0091,2024-10-30 20:46:00,dinner,False,delivered,wallet
ORD0013783,U01656,R0454,2024-07-20 12:42:00,lunch,True,delivered,UPI
ORD0013784,U01872,R0334,2024-09-14 20:41:00,dinner,True,delivered,UPI
ORD0013785,U01466,R0385,2024-03-17 21:06:00,dinner,True,delivered,UPI
ORD0013786,U01861,R0252,2024-06-29 22:49:00,dinner,True,delivered,UPI
ORD0013787,U00139,R0275,2024-12-21 09:03:00,breakfast,True,failed,UPI
ORD0013788,U00848,R0326,2024-10-24 22:09:00,dinner,False,delivered,card
ORD0013789,U01329,R0083,2024-11-08 14:15:00,lunch,False,delivered,UPI
ORD0013790,U00583,R0153,2024-04-14 20:01:00,dinner,True,delivered,UPI
ORD0013791,U00936,R0447,2024-08-18 18:52:00,snack,True,delivered,card
ORD0013792,U01791,R0181,2024-08-15 08:52:00,breakfast,False,delivered,UPI
ORD0013793,U00857,R0097,2024-05-18 19:06:00,dinner,True,cancelled,UPI
ORD0013794,U01765,R0033,2024-03-25 14:39:00,lunch,False,delivered,wallet
ORD0013795,U01638,R0413,2024-12-20 13:58:00,lunch,False,delivered,UPI
ORD0013796,U00216,R0067,2024-11-03 21:08:00,dinner,True,delivered,UPI
ORD0013797,U01282,R0040,2024-05-28 19:31:00,dinner,False,delivered,card
ORD0013798,U00430,R0279,2024-01-06 14:33:00,lunch,True,failed,wallet
ORD0013799,U01431,R0008,2024-04-21 22:54:00,dinner,True,delivered,UPI
ORD0013800,U01007,R0279,2024-06-17 09:45:00,breakfast,False,cancelled,card
ORD0013801,U01736,R0096,2024-01-12 11:56:00,lunch,False,delivered,UPI
ORD0013802,U01142,R0463,2024-08-20 10:31:00,breakfast,False,delivered,card
ORD0013803,U01000,R0277,2024-01-12 18:40:00,snack,False,delivered,card
ORD0013804,U01553,R0409,2024-09-20 20:22:00,dinner,False,delivered,UPI
ORD0013805,U00098,R0464,2024-09-25 12:07:00,lunch,False,delivered,card
ORD0013806,U00810,R0214,2024-11-04 07:42:00,breakfast,False,delivered,COD
ORD0013807,U00159,R0164,2024-12-08 14:27:00,lunch,True,delivered,UPI
ORD0013808,U01428,R0452,2024-10-07 13:19:00,lunch,False,delivered,wallet
ORD0013809,U00612,R0178,2024-06-16 06:20:00,breakfast,True,delivered,UPI
ORD0013810,U01276,R0442,2024-02-24 19:31:00,dinner,True,delivered,UPI
ORD0013811,U01046,R0170,2024-03-11 12:58:00,lunch,False,delivered,card
ORD0013812,U01052,R0206,2024-02-01 15:49:00,lunch,False,delivered,UPI
ORD0013813,U00772,R0119,2024-10-08 20:26:00,dinner,False,delivered,UPI
ORD0013814,U00725,R0222,2024-02-22 19:13:00,dinner,False,delivered,UPI
ORD0013815,U00668,R0363,2024-07-27 12:30:00,lunch,True,delivered,UPI
ORD0013816,U01707,R0152,2024-08-30 17:22:00,snack,False,failed,UPI
ORD0013817,U00164,R0268,2024-01-01 04:21:00,late_night,False,delivered,UPI
ORD0013818,U01905,R0015,2024-12-10 08:28:00,breakfast,False,delivered,UPI
ORD0013819,U00339,R0322,2024-02-17 13:36:00,lunch,True,delivered,UPI
ORD0013820,U01751,R0283,2024-05-22 12:10:00,lunch,False,delivered,UPI
ORD0013821,U01394,R0268,2024-06-12 15:59:00,lunch,False,delivered,card
ORD0013822,U00361,R0174,2024-07-17 10:20:00,breakfast,False,delivered,card
ORD0013823,U00286,R0039,2024-03-06 20:31:00,dinner,False,delivered,UPI
ORD0013824,U01922,R0088,2024-06-23 13:22:00,lunch,True,delivered,UPI
ORD0013825,U01874,R0340,2024-07-19 20:57:00,dinner,False,delivered,card
ORD0013826,U01072,R0361,2024-06-12 12:02:00,lunch,False,delivered,UPI
ORD0013827,U01107,R0196,2024-07-18 04:18:00,late_night,False,delivered,UPI
ORD0013828,U00887,R0300,2024-11-21 19:54:00,dinner,False,delivered,UPI
ORD0013829,U00085,R0467,2024-02-08 00:09:00,late_night,False,delivered,UPI
ORD0013830,U01896,R0162,2024-06-05 11:57:00,lunch,False,cancelled,card
ORD0013831,U01709,R0488,2024-12-08 12:24:00,lunch,True,delivered,UPI
ORD0013832,U01257,R0140,2024-02-15 21:12:00,dinner,False,cancelled,card
ORD0013833,U00799,R0302,2024-04-03 14:03:00,lunch,False,delivered,UPI
ORD0013834,U01889,R0366,2024-08-03 15:23:00,lunch,True,delivered,card
ORD0013835,U01241,R0270,2024-09-08 21:33:00,dinner,True,delivered,COD
ORD0013836,U01559,R0159,2024-01-11 11:07:00,lunch,False,cancelled,wallet
ORD0013837,U00360,R0275,2024-05-24 08:05:00,breakfast,False,delivered,card
