order_id,item_id,quantity,price,category,item_name,line_total
ORD0012996,I006709,1,117.0,side_dish,Laccha Paratha,117.0
ORD0012996,I006712,2,107.0,snack,Nachos,214.0
ORD0012997,I002311,1,339.0,snack,Sev Puri,339.0
ORD0012997,I002309,1,333.0,snack,Veg Sandwich,333.0
ORD0012997,I002316,1,776.0,starter,Onion Rings,776.0
ORD0012997,I002308,1,646.0,snack,French Fries,646.0
ORD0012999,I001372,1,213.0,starter,Chicken Tikka,213.0
ORD0012999,I001358,1,350.0,side_dish,Butter Naan,350.0
ORD0012999,I001366,1,228.0,beverage,Mango Shake,228.0
ORD0013001,I004578,1,413.0,snack,French Fries,413.0
ORD0013001,I004576,2,323.0,starter,Chicken Wings,646.0
ORD0013002,I001654,2,1005.0,snack,Masala Fries,2010.0
ORD0013002,I001659,1,783.0,side_dish,Salan,783.0
ORD0013003,I006612,2,313.0,main_course,Fried Rice,626.0
ORD0013003,I006601,1,220.0,snack,Sev Puri,220.0
ORD0013003,I006611,1,207.0,main_course,Butter Chicken,207.0
ORD0013003,I006609,1,96.0,main_course,Chole Bhature,96.0
ORD0013004,I005337,2,306.0,main_course,Masala Dosa,612.0
ORD0013006,I006103,2,235.0,side_dish,Papad,470.0
ORD0013006,I006101,1,244.0,side_dish,Pita Bread,244.0
ORD0013006,I006102,3,200.0,main_course,Egg Curry,600.0
ORD0013006,I006105,1,91.0,snack,Garlic Bread (plain),91.0
ORD0013007,I002180,2,1162.0,beverage,Cold Coffee,2324.0
ORD0013007,I002175,1,372.0,snack,Corn on the Cob,372.0
ORD0013007,I002183,1,385.0,snack,Veg Wrap,385.0
ORD0013009,I006728,2,68.0,dessert,Gulab Jamun,136.0
ORD0013009,I006723,1,70.0,main_course,Egg Curry,70.0
ORD0013009,I006729,2,82.0,side_dish,Raita,164.0
ORD0013010,I005390,2,148.0,beverage,Masala Chai,296.0
ORD0013010,I005387,1,95.0,snack,Sev Puri,95.0
ORD0013011,I004897,2,290.0,snack,Sev Puri,580.0
ORD0013011,I004891,2,203.0,side_dish,Garlic Bread,406.0
ORD0013012,I004263,1,324.0,beverage,Coca-Cola,324.0
ORD0013012,I004267,1,238.0,starter,Fish Tikka,238.0
ORD0013012,I004274,1,292.0,side_dish,Steamed Rice,292.0
ORD0013013,I000342,1,204.0,main_course,Fried Rice,204.0
ORD0013013,I000337,1,201.0,side_dish,Jeera Rice,201.0
ORD0013013,I000339,1,64.0,side_dish,Garlic Bread,64.0
ORD0013014,I000774,1,58.0,side_dish,Jeera Rice,58.0
ORD0013014,I000775,2,43.0,beverage,Coca-Cola,86.0
ORD0013015,I000837,1,485.0,side_dish,Coleslaw,485.0
ORD0013015,I000840,1,496.0,main_course,Dal Makhani,496.0
ORD0013015,I000846,2,330.0,snack,Sev Puri,660.0
ORD0013016,I002334,2,80.0,beverage,Cold Coffee,160.0
ORD0013016,I002342,2,145.0,beverage,Rose Sharbat,290.0
ORD0013016,I002338,2,76.0,dessert,Cheesecake Slice,152.0
ORD0013016,I002340,1,93.0,starter,Fish Tikka,93.0
ORD0013017,I001139,1,434.0,main_course,Fried Rice,434.0
ORD0013017,I001132,2,231.0,beverage,Sweet Lassi,462.0
ORD0013019,I003621,2,74.0,dessert,Ice Cream (Chocolate),148.0
ORD0013019,I003615,1,74.0,beverage,Cold Coffee,74.0
ORD0013019,I003622,1,160.0,side_dish,Raita,160.0
ORD0013020,I003101,1,90.0,main_course,Fish Curry,90.0
ORD0013020,I003104,1,110.0,snack,Veg Sandwich,110.0
ORD0013021,I001283,1,468.0,beverage,Sweet Lassi,468.0
ORD0013021,I001269,1,386.0,main_course,Chicken Pizza,386.0
ORD0013022,I003171,1,109.0,beverage,Rose Sharbat,109.0
ORD0013022,I003176,2,283.0,snack,Mini Burgers,566.0
ORD0013023,I003909,1,354.0,snack,Chicken Sandwich,354.0
ORD0013023,I003907,1,377.0,snack,Nachos,377.0
ORD0013024,I003855,2,768.0,starter,Veg Seekh Kebab,1536.0
ORD0013024,I003865,1,551.0,main_course,Chicken Biryani,551.0
ORD0013024,I003856,1,777.0,main_course,Fried Rice,777.0
ORD0013024,I003861,2,750.0,starter,Fish Tikka,1500.0
ORD0013024,I003864,1,519.0,starter,Samosa (2 pcs),519.0
ORD0013025,I002850,1,309.0,side_dish,Salan,309.0
ORD0013026,I001561,1,412.0,beverage,Sweet Lassi,412.0
ORD0013026,I001555,2,888.0,main_course,Butter Chicken,1776.0
ORD0013027,I003166,1,150.0,starter,Veg Seekh Kebab,150.0
ORD0013027,I003159,1,358.0,starter,Aloo Tikki,358.0
ORD0013027,I003152,2,321.0,dessert,Kulfi,642.0
ORD0013027,I003162,1,371.0,main_course,Mutton Biryani,371.0
ORD0013028,I003805,1,93.0,snack,Veg Wrap,93.0
ORD0013028,I003808,1,71.0,snack,Veg Wrap,71.0
ORD0013028,I003811,1,67.0,starter,Fish Tikka,67.0
ORD0013028,I003809,1,98.0,snack,French Fries,98.0
ORD0013029,I000126,1,70.0,beverage,Cold Coffee,70.0
ORD0013029,I000124,1,95.0,main_course,Veg Biryani,95.0
ORD0013029,I000135,1,110.0,beverage,Mango Shake,110.0
ORD0013029,I000137,1,143.0,starter,Onion Rings,143.0
ORD0013029,I000136,1,87.0,main_course,Margherita Pizza,87.0
ORD0013030,I001666,1,173.0,main_course,Rajma Chawal,173.0
ORD0013030,I001668,1,80.0,dessert,Rasgulla,80.0
ORD0013031,I001812,2,42.0,snack,Sev Puri,84.0
ORD0013031,I001796,1,104.0,side_dish,Salan,104.0
ORD0013031,I001810,2,40.0,starter,Aloo Tikki,80.0
ORD0013032,I006909,1,144.0,snack,Popcorn Chicken,144.0
ORD0013032,I006898,1,131.0,dessert,Ice Cream (Chocolate),131.0
ORD0013032,I006902,2,95.0,snack,Corn on the Cob,190.0
ORD0013032,I006900,1,222.0,main_course,Butter Chicken,222.0
ORD0013033,I005768,1,173.0,side_dish,Garlic Bread,173.0
ORD0013033,I005775,2,92.0,dessert,Fruit Custard,184.0
ORD0013033,I005766,1,206.0,dessert,Ice Cream (Vanilla),206.0
ORD0013033,I005763,1,224.0,side_dish,Laccha Paratha,224.0
ORD0013033,I005767,1,86.0,main_course,Chicken Biryani,86.0
ORD0013034,I003820,1,72.0,snack,Corn on the Cob,72.0
ORD0013034,I003832,1,106.0,starter,Pav Bhaji,106.0
ORD0013034,I003831,1,78.0,beverage,Cold Coffee,78.0
ORD0013034,I003830,3,51.0,beverage,Rose Sharbat,153.0
ORD0013035,I005739,1,155.0,main_course,Chicken Pizza,155.0
ORD0013035,I005740,2,187.0,beverage,Rose Sharbat,374.0
ORD0013035,I005742,1,203.0,beverage,Cold Coffee,203.0
ORD0013035,I005744,1,193.0,main_course,Egg Curry,193.0
ORD0013036,I000048,1,975.0,side_dish,Pita Bread,975.0
ORD0013036,I000054,1,525.0,side_dish,Pita Bread,525.0
ORD0013037,I005468,2,116.0,dessert,Kheer,232.0
ORD0013037,I005457,3,81.0,dessert,Gulab Jamun,243.0
ORD0013037,I005461,2,109.0,side_dish,Laccha Paratha,218.0
ORD0013037,I005463,1,167.0,main_course,Mutton Biryani,167.0
ORD0013037,I005467,1,78.0,snack,Nachos,78.0
ORD0013038,I003364,1,105.0,snack,Nachos,105.0
ORD0013040,I003090,1,67.0,beverage,Rose Sharbat,67.0
ORD0013040,I003079,1,115.0,side_dish,Green Salad,115.0
ORD0013040,I003088,2,130.0,main_course,Fried Rice,260.0
ORD0013040,I003091,3,152.0,dessert,Kheer,456.0
ORD0013041,I005751,1,337.0,beverage,Watermelon Juice,337.0
ORD0013041,I005750,1,376.0,beverage,Watermelon Juice,376.0
ORD0013041,I005755,1,184.0,snack,Masala Fries,184.0
ORD0013043,I002199,3,262.0,dessert,Ice Cream (Chocolate),786.0
ORD0013043,I002200,2,282.0,beverage,Sweet Lassi,564.0
ORD0013044,I006470,2,615.0,beverage,Fresh Lime Soda,1230.0
ORD0013044,I006480,1,517.0,snack,Mini Burgers,517.0
ORD0013044,I006468,1,376.0,main_course,Margherita Pizza,376.0
ORD0013045,I001260,1,99.0,snack,Veg Sandwich,99.0
ORD0013045,I001257,2,171.0,main_course,Pasta Arrabiata,342.0
ORD0013046,I006418,1,110.0,snack,Veg Wrap,110.0
ORD0013046,I006411,1,114.0,main_course,Paneer Butter Masala,114.0
ORD0013046,I006414,1,226.0,dessert,Kheer,226.0
ORD0013046,I006416,1,197.0,dessert,Kheer,197.0
ORD0013046,I006421,2,95.0,main_course,Masala Dosa,190.0
ORD0013047,I002617,3,123.0,snack,Masala Fries,369.0
ORD0013047,I002623,1,83.0,snack,Nachos,83.0
ORD0013047,I002631,1,235.0,main_course,Veg Biryani,235.0
ORD0013047,I002630,2,100.0,snack,Corn on the Cob,200.0
ORD0013048,I005096,2,334.0,side_dish,Papad,668.0
ORD0013048,I005091,2,134.0,starter,Veg Spring Rolls,268.0
ORD0013048,I005097,1,292.0,starter,Chicken Wings,292.0
ORD0013049,I006870,1,415.0,dessert,Brownie,415.0
ORD0013049,I006878,1,198.0,beverage,Coca-Cola,198.0
ORD0013052,I002600,2,402.0,side_dish,Butter Naan,804.0
ORD0013052,I002598,1,419.0,beverage,Fresh Lime Soda,419.0
ORD0013052,I002603,1,364.0,side_dish,Raita,364.0
ORD0013053,I006311,1,172.0,dessert,Chocolate Mousse,172.0
ORD0013054,I000351,2,103.0,snack,Popcorn Chicken,206.0
ORD0013055,I005321,1,236.0,dessert,Gajar Ka Halwa,236.0
ORD0013056,I002527,1,208.0,side_dish,Coleslaw,208.0
ORD0013056,I002526,2,246.0,main_course,Chicken Biryani,492.0
ORD0013056,I002529,1,430.0,beverage,Sprite,430.0
ORD0013057,I002899,1,618.0,beverage,Watermelon Juice,618.0
ORD0013057,I002886,3,571.0,dessert,Rasgulla,1713.0
ORD0013058,I002295,1,285.0,beverage,Rose Sharbat,285.0
ORD0013058,I002288,1,314.0,dessert,Gajar Ka Halwa,314.0
ORD0013059,I003527,1,100.0,dessert,Chocolate Mousse,100.0
ORD0013059,I003543,1,161.0,snack,French Fries,161.0
ORD0013059,I003529,1,139.0,snack,Veg Wrap,139.0
ORD0013059,I003539,1,157.0,main_course,Butter Chicken,157.0
ORD0013060,I004337,1,59.0,starter,Pav Bhaji,59.0
ORD0013060,I004333,1,52.0,beverage,Mango Shake,52.0
ORD0013060,I004332,1,153.0,side_dish,Raita,153.0
ORD0013060,I004334,1,143.0,dessert,Brownie,143.0
ORD0013061,I000668,1,681.0,beverage,Sweet Lassi,681.0
ORD0013061,I000661,1,735.0,beverage,Sweet Lassi,735.0
ORD0013061,I000665,1,1226.0,dessert,Gajar Ka Halwa,1226.0
ORD0013062,I004931,1,67.0,beverage,Mineral Water,67.0
ORD0013062,I004930,2,174.0,starter,Chicken Tikka,348.0
ORD0013062,I004921,2,48.0,beverage,Mango Lassi,96.0
ORD0013062,I004918,1,74.0,dessert,Rasgulla,74.0
ORD0013062,I004917,1,104.0,dessert,Gajar Ka Halwa,104.0
ORD0013063,I005650,1,85.0,starter,Chicken Nuggets,85.0
ORD0013064,I004239,1,109.0,snack,Nachos,109.0
ORD0013065,I003932,1,452.0,starter,Fish Tikka,452.0
ORD0013066,I000138,1,83.0,snack,Veg Wrap,83.0
ORD0013066,I000129,1,53.0,beverage,Buttermilk,53.0
ORD0013067,I002179,1,821.0,starter,Pav Bhaji,821.0
ORD0013068,I002353,2,141.0,main_course,Chole Bhature,282.0
ORD0013068,I002347,1,211.0,main_course,Paneer Butter Masala,211.0
ORD0013068,I002358,1,387.0,snack,Mini Burgers,387.0
ORD0013068,I002359,1,424.0,main_course,Chicken Biryani,424.0
ORD0013069,I002914,2,136.0,side_dish,Laccha Paratha,272.0
ORD0013069,I002927,1,180.0,main_course,Margherita Pizza,180.0
ORD0013069,I002932,1,124.0,dessert,Halwa,124.0
ORD0013069,I002918,2,55.0,main_course,Paneer Butter Masala,110.0
ORD0013070,I001036,2,182.0,beverage,Sprite,364.0
ORD0013070,I001035,2,74.0,beverage,Sweet Lassi,148.0
ORD0013070,I001034,2,215.0,dessert,Cheesecake Slice,430.0
ORD0013070,I001029,1,57.0,snack,Sev Puri,57.0
ORD0013071,I006259,1,406.0,dessert,Chocolate Mousse,406.0
ORD0013071,I006256,2,500.0,snack,Masala Fries,1000.0
ORD0013071,I006269,1,346.0,beverage,Fresh Lime Soda,346.0
ORD0013072,I002314,1,299.0,main_course,Rajma Chawal,299.0
ORD0013073,I006226,2,175.0,main_course,Chole Bhature,350.0
ORD0013074,I000763,1,268.0,starter,Chicken Nuggets,268.0
ORD0013075,I002777,2,127.0,main_course,Margherita Pizza,254.0
ORD0013075,I002766,2,57.0,dessert,Cheesecake Slice,114.0
ORD0013076,I003939,2,221.0,snack,Chicken Sandwich,442.0
ORD0013076,I003941,1,526.0,beverage,Masala Chai,526.0
ORD0013076,I003946,1,544.0,side_dish,Coleslaw,544.0
ORD0013076,I003942,1,705.0,starter,Veg Seekh Kebab,705.0
ORD0013077,I006405,1,328.0,side_dish,Coleslaw,328.0
ORD0013078,I002547,1,60.0,side_dish,Steamed Rice,60.0
ORD0013078,I002542,2,45.0,starter,Crispy Corn,90.0
ORD0013079,I003793,1,84.0,side_dish,Steamed Rice,84.0
ORD0013079,I003787,1,35.0,side_dish,Pita Bread,35.0
ORD0013079,I003798,2,107.0,side_dish,Jeera Rice,214.0
ORD0013080,I003314,1,30.0,snack,Mini Burgers,30.0
ORD0013081,I006808,2,283.0,main_course,Margherita Pizza,566.0
ORD0013082,I005742,1,203.0,beverage,Cold Coffee,203.0
ORD0013082,I005741,3,174.0,dessert,Kheer,522.0
ORD0013083,I000782,1,90.0,snack,Chicken Sandwich,90.0
ORD0013083,I000780,1,69.0,snack,Masala Fries,69.0
ORD0013084,I002495,1,95.0,beverage,Sprite,95.0
ORD0013084,I002482,1,132.0,snack,Veg Wrap,132.0
ORD0013085,I006669,1,539.0,beverage,Rose Sharbat,539.0
ORD0013085,I006673,2,678.0,dessert,Brownie,1356.0
ORD0013086,I001176,2,212.0,starter,Paneer Tikka,424.0
ORD0013086,I001189,3,202.0,starter,Chicken Wings,606.0
ORD0013087,I000847,2,613.0,snack,Corn on the Cob,1226.0
ORD0013087,I000842,1,523.0,snack,Masala Fries,523.0
ORD0013087,I000837,1,485.0,side_dish,Coleslaw,485.0
ORD0013088,I001455,1,76.0,side_dish,Raita,76.0
ORD0013088,I001462,2,54.0,side_dish,Green Salad,108.0
ORD0013088,I001458,1,93.0,starter,Crispy Corn,93.0
ORD0013089,I002703,2,189.0,side_dish,Green Salad,378.0
ORD0013089,I002706,1,399.0,side_dish,Steamed Rice,399.0
ORD0013089,I002710,1,218.0,beverage,Buttermilk,218.0
ORD0013090,I003731,3,753.0,beverage,Cold Coffee,2259.0
ORD0013090,I003735,1,553.0,starter,Fish Tikka,553.0
ORD0013090,I003736,1,660.0,side_dish,Papad,660.0
ORD0013092,I000468,1,206.0,side_dish,Raita,206.0
ORD0013092,I000465,3,372.0,main_course,Mutton Biryani,1116.0
ORD0013093,I006566,1,214.0,beverage,Cold Coffee,214.0
ORD0013093,I006570,1,139.0,main_course,Margherita Pizza,139.0
ORD0013093,I006569,1,146.0,side_dish,Garlic Bread,146.0
ORD0013093,I006568,2,318.0,dessert,Kulfi,636.0
ORD0013094,I001389,1,484.0,snack,Mini Burgers,484.0
ORD0013094,I001383,1,540.0,beverage,Cold Coffee,540.0
ORD0013095,I003273,1,185.0,beverage,Cold Coffee,185.0
ORD0013095,I003270,2,85.0,snack,Chicken Sandwich,170.0
ORD0013095,I003277,1,143.0,beverage,Cold Coffee,143.0
ORD0013096,I004919,1,131.0,side_dish,Raita,131.0
ORD0013096,I004931,2,67.0,beverage,Mineral Water,134.0
ORD0013096,I004930,1,174.0,starter,Chicken Tikka,174.0
ORD0013096,I004921,1,48.0,beverage,Mango Lassi,48.0
ORD0013096,I004927,1,50.0,side_dish,Salan,50.0
ORD0013097,I000548,2,79.0,snack,Masala Fries,158.0
ORD0013097,I000543,1,106.0,starter,Crispy Corn,106.0
ORD0013097,I000547,1,41.0,side_dish,Laccha Paratha,41.0
ORD0013098,I004852,1,610.0,beverage,Mango Shake,610.0
ORD0013098,I004841,2,480.0,main_course,Masala Dosa,960.0
ORD0013099,I004570,1,319.0,snack,French Fries,319.0
ORD0013099,I004568,1,607.0,snack,Popcorn Chicken,607.0
ORD0013099,I004573,1,428.0,beverage,Masala Chai,428.0
ORD0013099,I004576,1,323.0,starter,Chicken Wings,323.0
ORD0013100,I006370,1,235.0,snack,Nachos,235.0
ORD0013100,I006373,1,214.0,beverage,Fresh Lime Soda,214.0
ORD0013101,I004203,1,474.0,main_course,Chole Bhature,474.0
ORD0013101,I004193,1,435.0,main_course,Chole Bhature,435.0
ORD0013101,I004198,1,358.0,side_dish,Green Salad,358.0
ORD0013101,I004199,2,281.0,starter,Chicken Wings,562.0
ORD0013103,I000057,1,435.0,beverage,Buttermilk,435.0
ORD0013103,I000052,1,428.0,side_dish,Coleslaw,428.0
ORD0013103,I000055,1,815.0,starter,Veg Spring Rolls,815.0
ORD0013103,I000054,1,525.0,side_dish,Pita Bread,525.0
ORD0013104,I006611,1,207.0,main_course,Butter Chicken,207.0
ORD0013104,I006598,1,343.0,beverage,Fresh Lime Soda,343.0
ORD0013105,I001994,1,50.0,side_dish,Coleslaw,50.0
ORD0013105,I001986,2,73.0,main_course,Pasta Arrabiata,146.0
ORD0013106,I006487,1,352.0,beverage,Cold Coffee,352.0
ORD0013106,I006488,1,385.0,side_dish,Salan,385.0
ORD0013107,I005349,1,61.0,side_dish,Jeera Rice,61.0
ORD0013107,I005350,3,113.0,dessert,Ice Cream (Chocolate),339.0
ORD0013107,I005348,1,79.0,main_course,Butter Chicken,79.0
ORD0013108,I005389,1,188.0,beverage,Coca-Cola,188.0
ORD0013108,I005388,1,135.0,side_dish,Jeera Rice,135.0
ORD0013108,I005383,1,169.0,beverage,Cold Coffee,169.0
ORD0013108,I005384,1,303.0,snack,Corn on the Cob,303.0
ORD0013111,I005439,2,52.0,starter,Crispy Corn,104.0
ORD0013111,I005430,3,51.0,starter,Chicken Wings,153.0
ORD0013111,I005435,3,173.0,beverage,Masala Chai,519.0
ORD0013111,I005432,1,125.0,main_course,Rajma Chawal,125.0
ORD0013112,I003419,2,350.0,dessert,Cheesecake Slice,700.0
ORD0013112,I003421,1,511.0,main_course,Fish Curry,511.0
ORD0013113,I006333,3,401.0,main_course,Butter Chicken,1203.0
ORD0013113,I006340,1,354.0,starter,Onion Rings,354.0
ORD0013114,I006066,1,578.0,starter,Onion Rings,578.0
ORD0013114,I006067,1,578.0,main_course,Fish Curry,578.0
ORD0013114,I006062,1,220.0,dessert,Gulab Jamun,220.0
ORD0013116,I000760,2,582.0,starter,Chicken Tikka,1164.0
ORD0013117,I006509,1,299.0,dessert,Rasgulla,299.0
ORD0013117,I006515,1,458.0,main_course,Margherita Pizza,458.0
ORD0013117,I006507,1,161.0,starter,Veg Spring Rolls,161.0
ORD0013117,I006506,1,520.0,side_dish,Raita,520.0
ORD0013118,I002333,1,96.0,dessert,Brownie,96.0
ORD0013119,I002811,3,463.0,dessert,Kulfi,1389.0
ORD0013119,I002795,1,567.0,dessert,Gajar Ka Halwa,567.0
ORD0013119,I002796,2,596.0,side_dish,Garlic Naan,1192.0
ORD0013120,I000353,1,269.0,dessert,Fruit Custard,269.0
ORD0013121,I005618,1,121.0,main_course,Chicken Biryani,121.0
ORD0013124,I004896,1,206.0,dessert,Gajar Ka Halwa,206.0
ORD0013125,I005401,1,362.0,dessert,Fruit Custard,362.0
ORD0013125,I005396,1,123.0,main_course,Fried Rice,123.0
ORD0013126,I006323,1,138.0,main_course,Masala Dosa,138.0
ORD0013126,I006326,1,90.0,snack,Veg Sandwich,90.0
ORD0013126,I006320,1,56.0,side_dish,Coleslaw,56.0
ORD0013127,I004898,1,244.0,snack,Sev Puri,244.0
ORD0013127,I004895,3,287.0,dessert,Ice Cream (Chocolate),861.0
ORD0013128,I006329,1,163.0,starter,Samosa (2 pcs),163.0
ORD0013130,I002608,1,293.0,beverage,Buttermilk,293.0
ORD0013130,I002607,1,161.0,main_course,Chicken Biryani,161.0
ORD0013130,I002605,1,595.0,snack,Popcorn Chicken,595.0
ORD0013131,I004622,1,267.0,dessert,Rasgulla,267.0
ORD0013131,I004629,2,441.0,beverage,Mineral Water,882.0
ORD0013131,I004630,1,256.0,snack,Mini Burgers,256.0
ORD0013132,I006777,1,54.0,beverage,Mango Lassi,54.0
ORD0013132,I006781,3,125.0,snack,Sev Puri,375.0
ORD0013133,I006168,3,111.0,snack,Masala Fries,333.0
ORD0013133,I006178,1,117.0,starter,Chicken Tikka,117.0
ORD0013133,I006176,3,76.0,starter,Fish Tikka,228.0
ORD0013133,I006174,1,126.0,snack,Corn on the Cob,126.0
ORD0013134,I003664,1,154.0,main_course,Margherita Pizza,154.0
ORD0013134,I003654,2,115.0,snack,Nachos,230.0
ORD0013134,I003661,2,75.0,starter,Samosa (2 pcs),150.0
ORD0013135,I003663,1,112.0,snack,Garlic Bread (plain),112.0
ORD0013135,I003655,1,50.0,main_course,Hakka Noodles,50.0
ORD0013135,I003659,2,145.0,snack,Nachos,290.0
ORD0013136,I000759,1,590.0,starter,Chicken Wings,590.0
ORD0013136,I000760,1,582.0,starter,Chicken Tikka,582.0
ORD0013136,I000763,1,268.0,starter,Chicken Nuggets,268.0
ORD0013137,I005550,1,123.0,beverage,Cold Coffee,123.0
ORD0013137,I005553,1,154.0,main_course,Margherita Pizza,154.0
ORD0013137,I005544,1,75.0,beverage,Coca-Cola,75.0
ORD0013138,I001830,1,93.0,snack,Mini Burgers,93.0
ORD0013138,I001827,1,84.0,side_dish,Coleslaw,84.0
ORD0013139,I001653,2,814.0,beverage,Rose Sharbat,1628.0
ORD0013139,I001655,1,742.0,main_course,Chole Bhature,742.0
ORD0013139,I001657,2,583.0,starter,Crispy Corn,1166.0
ORD0013139,I001658,1,608.0,main_course,Paneer Butter Masala,608.0
ORD0013140,I004123,1,168.0,starter,Fish Tikka,168.0
ORD0013140,I004124,2,232.0,starter,Paneer Tikka,464.0
ORD0013140,I004121,1,182.0,side_dish,Jeera Rice,182.0
ORD0013141,I002813,1,418.0,snack,Veg Wrap,418.0
ORD0013142,I001711,1,166.0,beverage,Watermelon Juice,166.0
ORD0013143,I005158,3,219.0,snack,Veg Sandwich,657.0
ORD0013143,I005159,1,396.0,dessert,Brownie,396.0
ORD0013143,I005155,1,416.0,side_dish,Salan,416.0
ORD0013144,I006450,2,161.0,starter,Crispy Corn,322.0
ORD0013144,I006449,2,161.0,snack,Chicken Sandwich,322.0
ORD0013144,I006443,1,150.0,starter,Onion Rings,150.0
ORD0013144,I006447,3,76.0,side_dish,Pita Bread,228.0
ORD0013145,I000067,1,103.0,starter,Chicken Nuggets,103.0
ORD0013145,I000062,1,75.0,dessert,Rasgulla,75.0
ORD0013145,I000068,1,61.0,snack,Popcorn Chicken,61.0
ORD0013145,I000063,1,69.0,snack,Sev Puri,69.0
ORD0013146,I000043,1,131.0,side_dish,Jeera Rice,131.0
ORD0013146,I000044,1,186.0,starter,Chicken Tikka,186.0
ORD0013146,I000037,1,197.0,starter,Chicken Wings,197.0
ORD0013147,I001664,1,171.0,dessert,Chocolate Mousse,171.0
ORD0013147,I001670,2,85.0,dessert,Gulab Jamun,170.0
ORD0013148,I004196,2,447.0,main_course,Hakka Noodles,894.0
ORD0013148,I004201,1,192.0,dessert,Rasgulla,192.0
ORD0013148,I004193,1,435.0,main_course,Chole Bhature,435.0
ORD0013150,I004386,2,99.0,snack,Bhel Puri,198.0
ORD0013150,I004391,2,79.0,dessert,Kulfi,158.0
ORD0013150,I004384,1,97.0,snack,Mini Burgers,97.0
ORD0013151,I005616,1,183.0,starter,Onion Rings,183.0
ORD0013151,I005615,1,139.0,beverage,Sprite,139.0
ORD0013151,I005621,1,251.0,dessert,Gajar Ka Halwa,251.0
ORD0013152,I005255,1,65.0,starter,Pav Bhaji,65.0
ORD0013153,I005918,1,179.0,side_dish,Jeera Rice,179.0
ORD0013153,I005915,1,96.0,starter,Fish Tikka,96.0
ORD0013153,I005916,1,151.0,beverage,Cold Coffee,151.0
ORD0013153,I005920,1,162.0,main_course,Chole Bhature,162.0
ORD0013154,I005621,2,251.0,dessert,Gajar Ka Halwa,502.0
ORD0013154,I005615,2,139.0,beverage,Sprite,278.0
ORD0013155,I002238,1,232.0,side_dish,Papad,232.0
ORD0013155,I002247,1,116.0,side_dish,Jeera Rice,116.0
ORD0013155,I002233,1,177.0,side_dish,Green Salad,177.0
ORD0013155,I002242,2,98.0,starter,Fish Tikka,196.0
ORD0013155,I002239,1,61.0,main_course,Pasta Arrabiata,61.0
ORD0013156,I004965,1,977.0,starter,Chicken Tikka,977.0
ORD0013156,I004963,1,558.0,main_course,Veg Biryani,558.0
ORD0013157,I004617,1,122.0,dessert,Fruit Custard,122.0
ORD0013157,I004615,1,240.0,beverage,Masala Chai,240.0
ORD0013157,I004619,1,523.0,starter,Veg Seekh Kebab,523.0
ORD0013157,I004620,1,157.0,starter,Veg Spring Rolls,157.0
ORD0013158,I001790,2,239.0,dessert,Cheesecake Slice,478.0
ORD0013158,I001786,2,77.0,starter,Fish Tikka,154.0
ORD0013158,I001785,2,86.0,beverage,Cold Coffee,172.0
ORD0013159,I005759,2,124.0,side_dish,Pita Bread,248.0
ORD0013159,I005750,1,376.0,beverage,Watermelon Juice,376.0
ORD0013160,I001952,1,127.0,dessert,Cheesecake Slice,127.0
ORD0013160,I001963,2,134.0,starter,Samosa (2 pcs),268.0
ORD0013160,I001949,2,304.0,main_course,Butter Chicken,608.0
ORD0013160,I001957,1,202.0,main_course,Butter Chicken,202.0
ORD0013161,I006100,2,206.0,main_course,Egg Curry,412.0
ORD0013161,I006101,1,244.0,side_dish,Pita Bread,244.0
ORD0013162,I000336,2,217.0,main_course,Dal Makhani,434.0
ORD0013162,I000335,2,135.0,dessert,Ice Cream (Vanilla),270.0
ORD0013162,I000334,1,106.0,starter,Pav Bhaji,106.0
ORD0013163,I002864,1,102.0,side_dish,Papad,102.0
ORD0013163,I002862,1,53.0,starter,Veg Seekh Kebab,53.0
ORD0013163,I002861,1,62.0,dessert,Gulab Jamun,62.0
ORD0013164,I006493,1,582.0,dessert,Ice Cream (Chocolate),582.0
ORD0013164,I006500,1,382.0,beverage,Mineral Water,382.0
ORD0013164,I006491,2,426.0,starter,Chicken Wings,852.0
ORD0013165,I001213,1,124.0,snack,Garlic Bread (plain),124.0
ORD0013165,I001207,1,133.0,main_course,Chicken Biryani,133.0
ORD0013165,I001210,1,46.0,starter,Fish Tikka,46.0
ORD0013167,I002749,2,133.0,main_course,Margherita Pizza,266.0
ORD0013167,I002747,1,82.0,main_course,Margherita Pizza,82.0
ORD0013167,I002754,1,178.0,dessert,Chocolate Mousse,178.0
ORD0013168,I005541,1,202.0,side_dish,Coleslaw,202.0
ORD0013168,I005543,2,261.0,beverage,Sweet Lassi,522.0
ORD0013169,I002442,2,209.0,side_dish,Jeera Rice,418.0
ORD0013169,I002439,2,440.0,starter,Crispy Corn,880.0
ORD0013170,I004714,1,58.0,dessert,Kheer,58.0
ORD0013170,I004711,1,141.0,snack,Sev Puri,141.0
ORD0013170,I004712,1,136.0,dessert,Kheer,136.0
ORD0013171,I002128,1,1186.0,snack,Popcorn Chicken,1186.0
ORD0013172,I003212,1,322.0,starter,Chicken Tikka,322.0
ORD0013172,I003224,1,254.0,beverage,Mineral Water,254.0
ORD0013172,I003217,2,278.0,beverage,Rose Sharbat,556.0
ORD0013174,I000789,1,87.0,snack,Sev Puri,87.0
ORD0013174,I000781,1,56.0,beverage,Sprite,56.0
