item_id,restaurant_id,item_name,category,price,is_veg,is_available,popularity_rank,calories
I004974,R0352,Veg Sandwich,snack,788.0,True,False,99,810
I004975,R0352,Chicken Nuggets,starter,1254.0,False,True,51,577
I004976,R0352,Papad,side_dish,1278.0,True,True,11,147
I004977,R0352,Masala Dosa,main_course,867.0,True,False,74,649
I004978,R0352,Garlic Bread,side_dish,616.0,False,True,69,210
I004979,R0352,Garlic Bread,side_dish,1056.0,True,True,64,409
I004980,R0352,Fresh Lime Soda,beverage,1064.0,True,True,19,302
I004981,R0352,Brownie,dessert,1255.0,True,True,60,866
I004982,R0352,Coca-Cola,beverage,348.0,False,False,46,786
I004983,R0353,Cold Coffee,beverage,70.0,False,True,65,419
I004984,R0353,Halwa,dessert,74.0,True,False,73,703
I004985,R0353,Rose Sharbat,beverage,152.0,True,True,26,655
I004986,R0353,Coca-Cola,beverage,51.0,False,True,53,855
I004987,R0353,Masala Dosa,main_course,149.0,False,True,91,245
I004988,R0353,Rose Sharbat,beverage,51.0,True,True,4,693
I004989,R0353,Fish Tikka,starter,78.0,True,True,66,684
I004990,R0353,Garlic Bread,side_dish,151.0,True,True,49,188
I004991,R0353,Paneer Butter Masala,main_course,111.0,False,True,49,674
I004992,R0353,Hakka Noodles,main_course,87.0,False,False,22,445
I004993,R0353,Fruit Custard,dessert,41.0,False,True,4,392
I004994,R0353,Veg Spring Rolls,starter,86.0,True,True,25,364
I004995,R0354,Ice Cream (Vanilla),dessert,84.0,True,False,5,290
I004996,R0354,Sev Puri,snack,111.0,True,True,66,400
I004997,R0354,Chole Bhature,main_course,84.0,False,True,80,270
I004998,R0354,Garlic Naan,side_dish,50.0,True,True,35,848
I004999,R0354,Raita,side_dish,68.0,True,True,17,482
I005000,R0354,Brownie,dessert,52.0,True,False,46,631
I005001,R0354,Chicken Biryani,main_course,73.0,False,True,32,326
I005002,R0354,Bhel Puri,snack,69.0,False,True,14,294
I005003,R0354,Fish Tikka,starter,30.0,True,False,83,793
I005004,R0354,Garlic Naan,side_dish,87.0,True,True,23,640
I005005,R0354,Aloo Tikki,starter,64.0,False,True,78,181
I005006,R0354,Chole Bhature,main_course,70.0,False,True,86,465
I005007,R0354,Rose Sharbat,beverage,96.0,False,True,70,290
I005008,R0354,Raita,side_dish,57.0,True,True,99,496
I005009,R0354,Kheer,dessert,33.0,True,True,42,464
I005010,R0354,Coleslaw,side_dish,87.0,True,True,3,136
I005011,R0354,Laccha Paratha,side_dish,72.0,True,True,57,507
I005012,R0354,Chicken Sandwich,snack,86.0,True,True,58,824
I005013,R0354,Aloo Tikki,starter,114.0,True,True,50,260
I005014,R0354,Steamed Rice,side_dish,75.0,True,True,84,487
I005015,R0355,Chicken Sandwich,snack,155.0,True,True,52,102
I005016,R0355,Chicken Wings,starter,172.0,True,True,96,115
I005017,R0355,Masala Fries,snack,447.0,True,False,87,105
I005018,R0355,Cold Coffee,beverage,180.0,False,True,38,359
I005019,R0355,Chicken Pizza,main_course,333.0,True,True,12,267
I005020,R0355,Paneer Tikka,starter,509.0,True,False,30,402
I005021,R0355,Bhel Puri,snack,400.0,True,True,48,470
I005022,R0355,Masala Fries,snack,579.0,True,True,37,480
I005023,R0355,Chicken Nuggets,starter,543.0,True,True,52,167
I005024,R0355,Masala Chai,beverage,515.0,False,True,2,129
I005025,R0355,Cold Coffee,beverage,354.0,True,True,17,763
I005026,R0355,Garlic Bread,side_dish,253.0,True,True,88,471
I005027,R0355,Masala Dosa,main_course,182.0,False,True,34,355
I005028,R0355,Butter Chicken,main_course,380.0,False,True,15,720
I005029,R0355,Egg Curry,main_course,270.0,True,True,67,612
I005030,R0355,Garlic Bread (plain),snack,327.0,True,True,10,101
I005031,R0356,Garlic Naan,side_dish,366.0,True,False,38,695
I005032,R0356,Garlic Bread,side_dish,346.0,True,True,49,250
I005033,R0356,Mango Shake,beverage,507.0,True,True,2,296
I005034,R0356,Sprite,beverage,643.0,True,True,11,196
I005035,R0356,Popcorn Chicken,snack,328.0,True,True,85,167
I005036,R0356,Sprite,beverage,520.0,True,True,49,166
I005037,R0356,Buttermilk,beverage,519.0,True,True,43,285
I005038,R0356,Sweet Lassi,beverage,260.0,True,True,29,770
I005039,R0356,Coca-Cola,beverage,509.0,True,True,36,447
I005040,R0356,Egg Curry,main_course,585.0,True,True,88,687
I005041,R0356,Butter Chicken,main_course,523.0,True,True,21,577
I005042,R0356,Masala Chai,beverage,538.0,True,True,95,351
I005043,R0356,Mutton Biryani,main_course,272.0,True,True,29,492
I005044,R0356,Masala Chai,beverage,331.0,True,True,75,357
I005045,R0357,Papad,side_dish,145.0,True,True,71,506
I005046,R0357,Laccha Paratha,side_dish,250.0,True,True,45,351
I005047,R0357,Cold Coffee,beverage,102.0,True,True,9,837
I005048,R0357,Ice Cream (Chocolate),dessert,85.0,True,False,97,748
I005049,R0357,Watermelon Juice,beverage,105.0,True,True,16,776
I005050,R0357,Nachos,snack,253.0,True,True,12,464
I005051,R0357,Rasgulla,dessert,67.0,True,True,72,658
I005052,R0357,Fish Curry,main_course,69.0,True,True,86,310
I005053,R0357,Veg Spring Rolls,starter,225.0,False,True,6,319
I005054,R0357,Veg Seekh Kebab,starter,64.0,True,True,65,419
I005055,R0357,Garlic Bread,side_dish,124.0,False,True,84,179
I005056,R0357,Steamed Rice,side_dish,162.0,True,True,92,285
I005057,R0357,Rasgulla,dessert,161.0,True,True,18,140
I005058,R0357,Garlic Bread,side_dish,68.0,True,True,36,376
I005059,R0357,Fish Tikka,starter,118.0,False,True,44,516
I005060,R0357,Raita,side_dish,225.0,True,True,54,540
I005061,R0357,Cold Coffee,beverage,166.0,True,True,21,505
I005062,R0357,Hakka Noodles,main_course,114.0,False,True,53,414
I005063,R0358,Masala Dosa,main_course,434.0,True,True,44,298
I005064,R0358,Rasgulla,dessert,205.0,True,False,91,118
I005065,R0358,Cold Coffee,beverage,317.0,False,True,3,621
I005066,R0358,Rajma Chawal,main_course,212.0,False,True,39,720
I005067,R0358,Gajar Ka Halwa,dessert,470.0,False,True,11,604
I005068,R0358,Sprite,beverage,383.0,True,True,55,434
I005069,R0358,Garlic Bread,side_dish,328.0,True,True,39,229
I005070,R0358,Dal Makhani,main_course,145.0,False,True,79,845
I005071,R0358,Laccha Paratha,side_dish,282.0,True,True,83,629
I005072,R0358,Mango Lassi,beverage,370.0,True,True,59,110
I005073,R0358,Hakka Noodles,main_course,115.0,False,False,5,673
I005074,R0358,Mango Shake,beverage,208.0,False,False,55,320
I005075,R0358,Popcorn Chicken,snack,319.0,True,False,46,160
I005076,R0358,Cheesecake Slice,dessert,346.0,False,True,18,173
I005077,R0358,Masala Chai,beverage,325.0,True,True,79,248
I005078,R0358,Buttermilk,beverage,221.0,True,True,44,243
I005079,R0358,Popcorn Chicken,snack,335.0,False,True,26,416
I005080,R0359,Coca-Cola,beverage,516.0,True,True,36,641
I005081,R0359,Garlic Bread,side_dish,534.0,True,True,33,680
I005082,R0359,Fried Rice,main_course,211.0,True,True,23,353
I005083,R0359,Chicken Tikka,starter,566.0,True,True,53,349
I005084,R0359,Pasta Arrabiata,main_course,550.0,True,True,61,733
I005085,R0359,Laccha Paratha,side_dish,153.0,True,True,81,520
I005086,R0359,Garlic Naan,side_dish,416.0,True,True,57,406
I005087,R0359,Corn on the Cob,snack,281.0,True,True,89,587
I005088,R0359,Sprite,beverage,413.0,True,False,51,426
I005089,R0359,Chicken Tikka,starter,147.0,True,True,15,507
I005090,R0360,Coleslaw,side_dish,100.0,True,True,38,144
I005091,R0360,Veg Spring Rolls,starter,134.0,False,True,49,328
I005092,R0360,Veg Biryani,main_course,272.0,False,False,3,167
I005093,R0360,Veg Biryani,main_course,301.0,False,True,95,824
I005094,R0360,Watermelon Juice,beverage,160.0,True,True,21,468
I005095,R0360,Halwa,dessert,311.0,True,True,62,422
I005096,R0360,Papad,side_dish,334.0,False,True,68,208
I005097,R0360,Chicken Wings,starter,292.0,False,True,52,630
I005098,R0361,Garlic Naan,side_dish,117.0,True,False,32,372
I005099,R0361,Papad,side_dish,194.0,True,True,51,289
I005100,R0361,Ice Cream (Chocolate),dessert,218.0,False,True,34,286
I005101,R0361,French Fries,snack,264.0,True,True,58,117
I005102,R0361,Garlic Bread (plain),snack,217.0,True,True,70,311
I005103,R0361,Veg Wrap,snack,213.0,True,False,48,328
I005104,R0361,Fresh Lime Soda,beverage,261.0,True,True,88,742
I005105,R0361,Fruit Custard,dessert,131.0,False,False,26,695
I005106,R0361,Dal Makhani,main_course,178.0,False,True,1,854
I005107,R0361,Fish Tikka,starter,196.0,True,True,89,151
I005108,R0361,Chicken Biryani,main_course,201.0,True,True,70,601
I005109,R0361,Brownie,dessert,141.0,False,True,80,395
I005110,R0361,Rose Sharbat,beverage,153.0,True,True,26,871
I005111,R0361,Fresh Lime Soda,beverage,259.0,True,True,58,216
I005112,R0361,Fried Rice,main_course,124.0,False,True,60,526
I005113,R0361,Kulfi,dessert,136.0,True,True,68,666
I005114,R0361,Buttermilk,beverage,100.0,True,True,16,413
I005115,R0361,Coleslaw,side_dish,234.0,False,True,94,598
I005116,R0361,Brownie,dessert,199.0,True,False,43,374
I005117,R0362,Masala Chai,beverage,85.0,True,True,89,658
I005118,R0362,Butter Chicken,main_course,177.0,True,True,86,809
I005119,R0362,Ice Cream (Chocolate),dessert,128.0,True,True,86,620
I005120,R0362,Onion Rings,starter,159.0,True,False,39,566
I005121,R0362,Garlic Bread (plain),snack,46.0,True,True,74,356
I005122,R0362,Chicken Wings,starter,131.0,True,True,44,372
I005123,R0362,Fresh Lime Soda,beverage,113.0,True,True,66,211
I005124,R0362,Crispy Corn,starter,58.0,True,True,74,600
I005125,R0362,Kulfi,dessert,125.0,True,True,17,607
I005126,R0362,Hakka Noodles,main_course,152.0,True,False,46,134
I005127,R0362,Salan,side_dish,99.0,True,True,44,876
I005128,R0362,Paneer Tikka,starter,136.0,True,False,42,289
I005129,R0362,Paneer Tikka,starter,78.0,True,True,35,210
I005130,R0362,Butter Chicken,main_course,174.0,True,True,13,622
I005131,R0363,Mineral Water,beverage,576.0,False,True,6,572
I005132,R0363,Samosa (2 pcs),starter,368.0,False,True,38,156
I005133,R0363,Halwa,dessert,984.0,False,True,1,147
I005134,R0363,Mango Shake,beverage,706.0,True,True,57,454
I005135,R0363,Halwa,dessert,229.0,True,True,90,468
I005136,R0363,Butter Naan,side_dish,919.0,False,True,49,599
I005137,R0363,Coleslaw,side_dish,760.0,True,True,89,211
I005138,R0363,Fruit Custard,dessert,322.0,True,True,85,295
I005139,R0363,Kheer,dessert,918.0,True,True,84,774
I005140,R0363,Garlic Bread,side_dish,471.0,False,True,5,852
I005141,R0363,Ice Cream (Chocolate),dessert,423.0,True,True,64,107
I005142,R0363,Garlic Naan,side_dish,828.0,True,True,28,253
I005143,R0363,Fish Tikka,starter,545.0,False,False,20,762
I005144,R0364,Hakka Noodles,main_course,308.0,True,True,1,630
I005145,R0364,Sev Puri,snack,179.0,True,True,43,355
I005146,R0364,Mini Burgers,snack,261.0,True,True,43,616
I005147,R0364,Halwa,dessert,127.0,True,True,57,287
I005148,R0364,Gulab Jamun,dessert,100.0,True,True,27,511
I005149,R0364,Laccha Paratha,side_dish,249.0,True,True,45,873
I005150,R0364,Aloo Tikki,starter,239.0,True,True,25,326
I005151,R0364,Popcorn Chicken,snack,382.0,True,True,15,314
I005152,R0364,Laccha Paratha,side_dish,232.0,True,True,30,197
I005153,R0364,Aloo Tikki,starter,121.0,False,False,86,267
I005154,R0365,Pita Bread,side_dish,590.0,True,False,39,486
I005155,R0365,Salan,side_dish,416.0,True,True,34,500
I005156,R0365,Masala Fries,snack,167.0,True,True,11,754
I005157,R0365,Chole Bhature,main_course,511.0,True,True,8,616
I005158,R0365,Veg Sandwich,snack,219.0,True,True,71,732
I005159,R0365,Brownie,dessert,396.0,True,True,11,493
I005160,R0365,Salan,side_dish,305.0,True,True,84,350
I005161,R0365,Aloo Tikki,starter,421.0,False,True,70,190
I005162,R0365,Chicken Sandwich,snack,317.0,True,True,85,608
I005163,R0365,Mutton Biryani,main_course,288.0,True,True,87,632
I005164,R0366,Mini Burgers,snack,179.0,True,True,4,161
I005165,R0366,Watermelon Juice,beverage,62.0,True,True,57,777
I005166,R0366,Mini Burgers,snack,155.0,True,True,16,886
I005167,R0366,Corn on the Cob,snack,57.0,True,True,94,306
I005168,R0366,Gajar Ka Halwa,dessert,180.0,True,True,34,709
I005169,R0366,Coleslaw,side_dish,210.0,False,True,73,650
I005170,R0366,Pav Bhaji,starter,115.0,False,True,93,515
I005171,R0366,Bhel Puri,snack,180.0,True,True,97,588
I005172,R0366,Paneer Tikka,starter,213.0,True,True,99,693
I005173,R0366,Sprite,beverage,134.0,True,True,53,103
I005174,R0366,Halwa,dessert,149.0,True,True,58,880
I005175,R0366,Halwa,dessert,133.0,False,True,23,623
I005176,R0367,Pav Bhaji,starter,172.0,True,True,3,689
I005177,R0367,Masala Fries,snack,153.0,True,True,38,447
I005178,R0367,Rajma Chawal,main_course,474.0,False,True,26,342
I005179,R0367,French Fries,snack,373.0,False,True,40,485
I005180,R0367,Jeera Rice,side_dish,485.0,True,False,77,489
I005181,R0367,Chicken Pizza,main_course,177.0,True,True,81,855
I005182,R0367,Cold Coffee,beverage,506.0,True,True,40,832
I005183,R0367,Rose Sharbat,beverage,121.0,True,True,52,136
I005184,R0367,Chocolate Mousse,dessert,248.0,True,True,66,151
I005185,R0367,Mineral Water,beverage,467.0,True,True,50,775
I005186,R0367,Dal Makhani,main_course,412.0,True,True,36,476
I005187,R0367,Ice Cream (Vanilla),dessert,153.0,False,True,10,534
I005188,R0367,Raita,side_dish,186.0,True,True,44,107
I005189,R0367,Steamed Rice,side_dish,409.0,True,True,91,343
I005190,R0367,Aloo Tikki,starter,324.0,False,True,70,146
I005191,R0367,Chole Bhature,main_course,152.0,False,True,45,528
I005192,R0367,Pav Bhaji,starter,241.0,True,True,28,587
I005193,R0367,Gajar Ka Halwa,dessert,345.0,True,True,73,668
I005194,R0368,Chicken Sandwich,snack,94.0,True,True,1,703
I005195,R0368,Masala Fries,snack,130.0,True,True,70,532
I005196,R0368,Butter Chicken,main_course,70.0,True,True,86,864
I005197,R0368,Butter Naan,side_dish,56.0,True,True,28,856
I005198,R0368,Popcorn Chicken,snack,55.0,True,True,24,176
I005199,R0368,Crispy Corn,starter,124.0,True,True,73,861
I005200,R0368,Sev Puri,snack,111.0,True,True,11,435
I005201,R0368,Veg Sandwich,snack,103.0,True,True,52,470
I005202,R0368,Onion Rings,starter,103.0,True,True,75,232
I005203,R0369,Kheer,dessert,166.0,True,True,54,878
I005204,R0369,Veg Sandwich,snack,213.0,True,True,68,229
I005205,R0369,Mineral Water,beverage,192.0,False,True,82,878
I005206,R0369,Veg Wrap,snack,172.0,True,True,46,140
I005207,R0369,Rasgulla,dessert,123.0,True,True,6,855
I005208,R0369,Butter Chicken,main_course,152.0,True,True,67,794
I005209,R0369,Fruit Custard,dessert,179.0,False,True,59,265
I005210,R0369,Chicken Tikka,starter,119.0,True,True,43,146
I005211,R0369,Mini Burgers,snack,107.0,False,True,61,231
I005212,R0370,Mango Lassi,beverage,130.0,False,True,77,717
I005213,R0370,Sev Puri,snack,429.0,True,True,68,642
I005214,R0370,Sev Puri,snack,319.0,True,True,30,225
I005215,R0370,Veg Wrap,snack,119.0,False,True,50,769
I005216,R0370,Paneer Butter Masala,main_course,144.0,True,True,86,231
I005217,R0370,Garlic Naan,side_dish,193.0,True,True,61,280
I005218,R0370,Fish Tikka,starter,203.0,False,True,7,811
I005219,R0370,Mango Shake,beverage,345.0,True,True,83,521
I005220,R0370,Paneer Butter Masala,main_course,456.0,True,True,24,807
I005221,R0370,Coca-Cola,beverage,191.0,True,True,43,807
I005222,R0370,Ice Cream (Chocolate),dessert,493.0,True,True,1,115
I005223,R0370,Fruit Custard,dessert,427.0,True,True,97,725
I005224,R0371,Veg Sandwich,snack,281.0,True,True,85,494
I005225,R0371,Halwa,dessert,377.0,True,False,79,762
I005226,R0371,Butter Naan,side_dish,151.0,False,True,8,445
I005227,R0371,Fresh Lime Soda,beverage,115.0,False,True,48,864
I005228,R0371,Chicken Biryani,main_course,400.0,False,True,59,789
I005229,R0371,Corn on the Cob,snack,125.0,True,True,91,310
I005230,R0371,Watermelon Juice,beverage,351.0,True,True,15,277
I005231,R0371,Fruit Custard,dessert,306.0,True,True,32,455
I005232,R0371,Sweet Lassi,beverage,413.0,False,True,24,376
I005233,R0371,Mineral Water,beverage,100.0,True,True,18,812
I005234,R0371,Steamed Rice,side_dish,243.0,True,True,94,266
I005235,R0371,Halwa,dessert,402.0,True,True,93,323
I005236,R0371,Chicken Pizza,main_course,161.0,True,True,23,179
I005237,R0372,Buttermilk,beverage,548.0,True,True,40,452
I005238,R0372,Garlic Naan,side_dish,536.0,True,True,43,335
I005239,R0372,Mango Lassi,beverage,214.0,True,True,3,743
I005240,R0372,Paneer Tikka,starter,300.0,True,True,27,460
I005241,R0372,Jeera Rice,side_dish,330.0,True,True,36,473
I005242,R0372,Aloo Tikki,starter,499.0,True,True,7,513
I005243,R0372,Veg Seekh Kebab,starter,365.0,True,True,40,227
I005244,R0372,Fried Rice,main_course,348.0,True,True,44,298
I005245,R0372,Fried Rice,main_course,290.0,True,True,77,565
I005246,R0373,Veg Wrap,snack,101.0,False,True,2,473
I005247,R0373,Chole Bhature,main_course,36.0,True,True,59,137
I005248,R0373,Halwa,dessert,40.0,True,True,78,638
I005249,R0373,Pita Bread,side_dish,130.0,True,True,33,739
I005250,R0373,Laccha Paratha,side_dish,54.0,True,True,41,285
I005251,R0373,Veg Seekh Kebab,starter,90.0,True,True,65,798
I005252,R0373,Watermelon Juice,beverage,36.0,True,True,15,720
I005253,R0373,Cold Coffee,beverage,51.0,False,False,91,127
I005254,R0373,Hakka Noodles,main_course,57.0,False,False,69,701
I005255,R0373,Pav Bhaji,starter,65.0,True,True,8,159
I005256,R0373,Jeera Rice,side_dish,132.0,True,False,33,533
I005257,R0373,Ice Cream (Chocolate),dessert,31.0,False,True,52,218
I005258,R0373,Egg Curry,main_course,127.0,False,True,13,419
I005259,R0373,Onion Rings,starter,116.0,False,True,32,383
I005260,R0373,Samosa (2 pcs),starter,53.0,True,True,42,516
I005261,R0373,Gajar Ka Halwa,dessert,44.0,False,True,39,721
I005262,R0373,Crispy Corn,starter,59.0,True,True,3,687
I005263,R0374,Chicken Tikka,starter,356.0,True,True,14,197
I005264,R0374,Veg Wrap,snack,205.0,True,False,6,361
I005265,R0374,Chicken Pizza,main_course,284.0,False,True,10,691
I005266,R0374,Veg Wrap,snack,361.0,True,True,8,573
I005267,R0374,Butter Naan,side_dish,323.0,True,True,19,134
I005268,R0374,Veg Seekh Kebab,starter,304.0,True,True,47,201
I005269,R0374,Onion Rings,starter,350.0,False,True,53,444
I005270,R0374,Chicken Tikka,starter,94.0,False,True,96,875
I005271,R0374,Sprite,beverage,323.0,True,False,12,192
I005272,R0374,Watermelon Juice,beverage,361.0,False,True,21,392
I005273,R0374,Rasgulla,dessert,327.0,True,True,88,439
I005274,R0374,Jeera Rice,side_dish,228.0,True,True,24,717
I005275,R0374,Coleslaw,side_dish,205.0,False,True,2,769
I005276,R0374,Masala Fries,snack,161.0,True,True,24,207
I005277,R0375,Chicken Nuggets,starter,33.0,True,True,71,383
I005278,R0375,Veg Sandwich,snack,30.0,True,True,4,108
I005279,R0375,Veg Wrap,snack,87.0,False,True,66,624
I005280,R0375,Rasgulla,dessert,59.0,True,True,70,215
I005281,R0375,Veg Biryani,main_course,104.0,True,True,16,155
I005282,R0375,Buttermilk,beverage,73.0,True,True,38,762
I005283,R0375,Garlic Naan,side_dish,41.0,False,True,23,243
I005284,R0375,Gulab Jamun,dessert,57.0,True,True,85,797
I005285,R0375,Paneer Tikka,starter,68.0,False,True,97,209
I005286,R0375,Masala Chai,beverage,38.0,True,True,53,179
I005287,R0375,Paneer Tikka,starter,42.0,False,True,65,539
I005288,R0375,Popcorn Chicken,snack,86.0,True,True,7,477
I005289,R0375,Popcorn Chicken,snack,116.0,True,True,70,166
I005290,R0375,Crispy Corn,starter,49.0,False,True,54,876
I005291,R0375,Mineral Water,beverage,81.0,True,True,20,536
I005292,R0375,Veg Spring Rolls,starter,33.0,False,True,28,232
I005293,R0375,Nachos,snack,44.0,True,True,20,331
I005294,R0375,Chicken Tikka,starter,56.0,True,True,95,452
I005295,R0375,Veg Seekh Kebab,starter,53.0,True,True,21,354
I005296,R0376,Sprite,beverage,219.0,True,True,32,163
I005297,R0376,Chicken Biryani,main_course,256.0,True,True,79,821
I005298,R0376,Steamed Rice,side_dish,330.0,True,True,77,311
I005299,R0376,Green Salad,side_dish,169.0,True,True,76,807
I005300,R0376,Garlic Bread,side_dish,505.0,True,True,96,270
I005301,R0376,Margherita Pizza,main_course,440.0,False,True,21,503
I005302,R0376,Kulfi,dessert,161.0,False,True,19,855
I005303,R0376,Chocolate Mousse,dessert,311.0,True,True,63,673
I005304,R0376,Aloo Tikki,starter,402.0,True,True,25,755
I005305,R0376,Fish Curry,main_course,193.0,True,True,55,653
I005306,R0377,Nachos,snack,101.0,False,True,99,213
I005307,R0377,Paneer Tikka,starter,72.0,True,True,41,520
I005308,R0377,Jeera Rice,side_dish,206.0,False,True,57,162
I005309,R0377,Chicken Wings,starter,102.0,True,True,6,684
I005310,R0377,Chocolate Mousse,dessert,187.0,True,True,91,466
I005311,R0377,Pav Bhaji,starter,196.0,True,True,32,276
I005312,R0377,Coleslaw,side_dish,191.0,True,True,54,419
I005313,R0377,Chicken Wings,starter,107.0,False,True,38,442
I005314,R0377,Chocolate Mousse,dessert,155.0,True,True,96,233
I005315,R0377,Crispy Corn,starter,119.0,False,True,55,423
I005316,R0378,Chicken Pizza,main_course,237.0,True,True,51,307
I005317,R0378,Masala Chai,beverage,117.0,True,True,44,174
I005318,R0378,Chicken Wings,starter,284.0,True,True,50,265
I005319,R0378,Fried Rice,main_course,162.0,True,False,77,650
I005320,R0378,Corn on the Cob,snack,317.0,True,True,95,516
I005321,R0378,Gajar Ka Halwa,dessert,236.0,True,True,67,616
I005322,R0378,Green Salad,side_dish,265.0,True,True,4,859
I005323,R0378,Veg Spring Rolls,starter,281.0,True,False,48,421
I005324,R0378,Watermelon Juice,beverage,257.0,True,True,26,779
I005325,R0378,Fresh Lime Soda,beverage,108.0,True,True,1,270
I005326,R0378,Margherita Pizza,main_course,302.0,True,True,13,160
I005327,R0378,Popcorn Chicken,snack,321.0,True,False,89,837
I005328,R0378,Garlic Bread,side_dish,284.0,True,True,58,696
I005329,R0378,Cold Coffee,beverage,325.0,True,False,85,367
I005330,R0378,Coca-Cola,beverage,89.0,True,True,90,259
I005331,R0378,Samosa (2 pcs),starter,232.0,True,True,54,187
I005332,R0378,Margherita Pizza,main_course,292.0,True,True,63,442
I005333,R0379,Cold Coffee,beverage,312.0,True,True,69,322
I005334,R0379,Fresh Lime Soda,beverage,232.0,False,True,7,832
I005335,R0379,Corn on the Cob,snack,214.0,False,True,10,435
I005336,R0379,Fruit Custard,dessert,269.0,True,True,40,565
I005337,R0379,Masala Dosa,main_course,306.0,False,True,7,726
I005338,R0379,Veg Wrap,snack,269.0,True,True,84,533
I005339,R0379,Corn on the Cob,snack,103.0,True,True,34,305
I005340,R0379,Halwa,dessert,111.0,False,True,69,660
I005341,R0379,Fresh Lime Soda,beverage,175.0,True,True,53,196
I005342,R0379,Sprite,beverage,312.0,True,False,75,350
I005343,R0379,Aloo Tikki,starter,213.0,True,True,27,479
I005344,R0379,Bhel Puri,snack,101.0,True,True,15,754
I005345,R0379,Papad,side_dish,190.0,True,True,16,186
I005346,R0379,French Fries,snack,85.0,True,True,50,532
I005347,R0379,Fish Tikka,starter,143.0,True,True,82,674
I005348,R0380,Butter Chicken,main_course,79.0,True,True,96,506
I005349,R0380,Jeera Rice,side_dish,61.0,True,True,68,345
I005350,R0380,Ice Cream (Chocolate),dessert,113.0,False,True,31,779
I005351,R0380,Chole Bhature,main_course,47.0,True,True,58,163
I005352,R0380,Jeera Rice,side_dish,39.0,True,True,10,165
I005353,R0380,Pav Bhaji,starter,97.0,True,True,88,803
I005354,R0380,Buttermilk,beverage,31.0,True,True,94,225
I005355,R0380,Chicken Nuggets,starter,45.0,True,True,49,710
I005356,R0380,Brownie,dessert,103.0,True,True,79,605
I005357,R0380,Paneer Tikka,starter,41.0,False,True,47,680
I005358,R0380,Rose Sharbat,beverage,56.0,True,True,78,808
I005359,R0381,Cheesecake Slice,dessert,92.0,True,True,1,480
I005360,R0381,Popcorn Chicken,snack,120.0,True,True,86,688
I005361,R0381,Chole Bhature,main_course,39.0,False,True,69,670
I005362,R0381,Chicken Tikka,starter,88.0,True,True,72,722
I005363,R0381,Veg Spring Rolls,starter,110.0,False,True,22,113
I005364,R0381,Raita,side_dish,120.0,False,True,71,828
I005365,R0381,Watermelon Juice,beverage,110.0,False,True,49,866
I005366,R0381,Jeera Rice,side_dish,83.0,True,True,32,443
I005367,R0381,Chicken Sandwich,snack,132.0,False,True,40,677
I005368,R0381,Masala Dosa,main_course,69.0,False,True,46,704
I005369,R0381,Halwa,dessert,96.0,True,True,99,305
I005370,R0381,Fresh Lime Soda,beverage,71.0,True,True,34,352
I005371,R0381,Masala Fries,snack,62.0,True,False,28,824
I005372,R0381,Green Salad,side_dish,123.0,True,True,26,370
I005373,R0382,Dal Makhani,main_course,126.0,True,True,9,781
I005374,R0382,Mineral Water,beverage,423.0,True,True,33,178
I005375,R0382,Paneer Tikka,starter,287.0,True,True,7,848
I005376,R0382,Coca-Cola,beverage,274.0,True,True,70,893
I005377,R0382,Pita Bread,side_dish,254.0,True,True,94,755
I005378,R0382,Pasta Arrabiata,main_course,146.0,False,True,83,121
I005379,R0382,Fried Rice,main_course,385.0,True,True,96,224
I005380,R0382,Chicken Nuggets,starter,170.0,True,True,25,693
I005381,R0382,Chicken Tikka,starter,235.0,False,True,85,121
I005382,R0383,Margherita Pizza,main_course,248.0,True,True,66,802
I005383,R0383,Cold Coffee,beverage,169.0,True,True,17,168
I005384,R0383,Corn on the Cob,snack,303.0,False,True,73,885
I005385,R0383,Mineral Water,beverage,122.0,True,True,56,844
I005386,R0383,Masala Chai,beverage,225.0,False,True,61,654
I005387,R0383,Sev Puri,snack,95.0,False,True,26,846
I005388,R0383,Jeera Rice,side_dish,135.0,False,True,89,509
I005389,R0383,Coca-Cola,beverage,188.0,True,True,83,258
I005390,R0383,Masala Chai,beverage,148.0,True,True,71,603
I005391,R0384,Sprite,beverage,324.0,True,True,49,231
I005392,R0384,Mango Lassi,beverage,334.0,True,True,13,292
I005393,R0384,Pav Bhaji,starter,310.0,False,True,30,468
I005394,R0384,Coca-Cola,beverage,310.0,True,True,60,165
I005395,R0384,Egg Curry,main_course,214.0,True,True,86,876
I005396,R0384,Fried Rice,main_course,123.0,True,True,75,281
I005397,R0384,Pita Bread,side_dish,200.0,False,True,13,260
I005398,R0384,Jeera Rice,side_dish,132.0,True,True,45,286
I005399,R0384,Garlic Bread,side_dish,141.0,True,True,48,210
I005400,R0384,Dal Makhani,main_course,304.0,False,True,61,101
I005401,R0384,Fruit Custard,dessert,362.0,True,True,76,522
I005402,R0384,Masala Fries,snack,176.0,True,False,81,791
I005403,R0384,Kulfi,dessert,221.0,True,True,45,104
I005404,R0384,Dal Makhani,main_course,114.0,True,True,69,409
I005405,R0385,Sev Puri,snack,581.0,True,False,21,647
I005406,R0385,Mango Shake,beverage,545.0,True,True,15,657
I005407,R0385,Kheer,dessert,560.0,True,True,81,288
I005408,R0385,Watermelon Juice,beverage,420.0,True,True,82,234
I005409,R0385,Corn on the Cob,snack,244.0,True,True,24,179
